"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2631","API: Get Cart List: Verify Product Name, Price","API Regression Suite","2026-09-04","passed","2026-09-04","org.example.tests.api.CartApiTest","Core API Tests","org.example.tests.api.CartApiTest","testGetCartList"
"","1033","API: Verify get all products and pagination","API Regression Suite","2026-09-04","passed","2026-09-04","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testGetAllProduct"
"","5943","API: Test change quantiy cart - Flow: Add Item -> Change Quantity -> Verify New Quantity","API Regression Suite","2026-09-04","passed","2026-09-04","org.example.tests.api.CartApiTest","Core API Tests","org.example.tests.api.CartApiTest","testChangeCartQuantity"
"","4226","API: Test Delete Cart Item - Verify response when deleting non-existing ID","API Regression Suite","2026-09-04","failed","2026-09-04","org.example.tests.api.CartApiTest","Core API Tests","org.example.tests.api.CartApiTest","testDeleteCartItem_NotFound"
"","5440","Verify Forgot Password Link","UI Regression Suite","2026-09-04","passed","2026-09-04","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testForgotPasswordLink"
"","939","Test Login via API","API Regression Suite","2026-09-04","passed","2026-09-04","org.example.tests.api.AuthApiTest","Core API Tests","org.example.tests.api.AuthApiTest","testLoginSuccess"
"","956","Test Register User via API","API Regression Suite","2026-09-04","failed","2026-09-04","org.example.tests.api.AuthApiTest","Core API Tests","org.example.tests.api.AuthApiTest","testRegisterSuccess"
"","11410","Test Login Flow","UI Regression Suite","2026-09-04","passed","2026-09-04","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","7985","testLoginFlows","UI Regression Suite","2026-09-04","passed","2026-09-04","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","11464","Verify User can add a product to the cart","UI Regression Suite","2026-09-04","passed","2026-09-04","org.example.tests.ui.AddToCartTest","Run on Chrome","org.example.tests.ui.AddToCartTest","testAddProductToCart"
"","46905","Test add new product","UI Regression Suite","2026-09-04","broken","2026-09-04","org.example.tests.ui.AddProductTest","Run on Chrome","org.example.tests.ui.AddProductTest","testCreateProduct"
"","8162","Verify Search functionality","UI Regression Suite","2026-09-04","passed","2026-09-04","org.example.tests.ui.SearchTest","Run on Chrome","org.example.tests.ui.SearchTest","testSearchProduct"
"","4490","Verify User can update a shipping address (Flow: Create -> Get ID -> Update -> Verify)","API Regression Suite","2026-09-04","passed","2026-09-04","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testUpdateShippingAddressSuccess"
"","9016","Verify login functionality using ENTER key","UI Regression Suite","2026-09-04","passed","2026-09-04","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginWithEnterKey"
"","1896","API: Verify Product detail consistency","API Regression Suite","2026-09-04","passed","2026-09-04","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testGetProductDetail"
"","17388","testLoginFlows","UI Regression Suite","2026-09-04","failed","2026-09-04","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","31167","DDT: Checkout with multiple data sets","UI Regression Suite","2026-09-04","broken","2026-09-04","org.example.tests.ui.CheckoutTest","Run on Chrome","org.example.tests.ui.CheckoutTest","testCheckoutDataDriven"
"","5444","API: Verify Filter product by Price range","API Regression Suite","2026-09-04","passed","2026-09-04","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testFilterProductByPriceRange"
"","789","API: Verify User can get Address list ","API Regression Suite","2026-09-04","passed","2026-09-04","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testGetAddressListSuccess"
"","6207","API: Verify create order successfully","API Regression Suite","2026-09-04","passed","2026-09-04","org.example.tests.api.OrderApiTest","Core API Tests","org.example.tests.api.OrderApiTest","testCreateOrderSuccess"
"","8000","Verify login fail with invalid credentials","UI Regression Suite","2026-09-04","passed","2026-09-04","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFail"
"","10670","Test Login Flow","UI Regression Suite","2026-09-04","passed","2026-09-04","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","2688","API: Verify User can delete all shipping address","API Regression Suite","2026-09-04","passed","2026-09-04","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testDeleteAllShippingAddressSuccess"
"","5808","testLoginFlows","UI Regression Suite","2026-09-04","passed","2026-09-04","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","10141","Test Login Flow","UI Regression Suite","2026-09-04","passed","2026-09-04","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","10771","Test Login Flow","UI Regression Suite","2026-09-04","passed","2026-09-04","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","10007","testLoginFlows","UI Regression Suite","2026-09-04","passed","2026-09-04","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","47052","Test add new product","UI Regression Suite","2026-09-04","broken","2026-09-04","org.example.tests.ui.AddProductTest","Run on Chrome","org.example.tests.ui.AddProductTest","testCreateProduct"
"","66951","DDT: Checkout with multiple data sets","UI Regression Suite","2026-09-04","passed","2026-09-04","org.example.tests.ui.CheckoutTest","Run on Chrome","org.example.tests.ui.CheckoutTest","testCheckoutDataDriven"
"","6907","testLoginFlows","UI Regression Suite","2026-09-04","passed","2026-09-04","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","2865","API: Verify User can add new shipping address via API","API Regression Suite","2026-09-04","passed","2026-09-04","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testAddShippingAddressSuccess"
"","9251","Test Login Flow","UI Regression Suite","2026-09-04","passed","2026-09-04","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","14881","Verify Product details in Cart Page","UI Regression Suite","2026-09-04","passed","2026-09-04","org.example.tests.ui.CartTest","Run on Chrome","org.example.tests.ui.CartTest","testProductAddToCart"
"","954","API: Verify Search product by keyword","API Regression Suite","2026-09-04","failed","2026-09-04","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testSearchProductByKeyword"
"","53522","Test add new product","UI Regression Suite","2026-09-04","broken","2026-09-04","org.example.tests.ui.AddProductTest","Run on Chrome","org.example.tests.ui.AddProductTest","testCreateProduct"
"","3492","API: Verify User can delete shipping address via API (CRUD: Add -> Get -> Delete Address)","API Regression Suite","2026-09-04","passed","2026-09-04","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testDeleteShippingAddressSuccess"
"","3430","API: Test add to cart (Flow: Search Product -> Add to Cart -> Verify -> Clean)","API Regression Suite","2026-09-04","passed","2026-09-04","org.example.tests.api.CartApiTest","Core API Tests","org.example.tests.api.CartApiTest","testAddToCart"
