"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1854","API: Verify Product detail consistency","API Regression Suite","2026-06-07","passed","2026-06-07","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testGetProductDetail"
"","996","API: Verify get all products and pagination","API Regression Suite","2026-06-07","passed","2026-06-07","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testGetAllProduct"
"","46099","Test add new product","UI Regression Suite","2026-06-07","broken","2026-06-07","org.example.tests.ui.AddProductTest","Run on Chrome","org.example.tests.ui.AddProductTest","testCreateProduct"
"","14708","Verify Product details in Cart Page","UI Regression Suite","2026-06-07","passed","2026-06-07","org.example.tests.ui.CartTest","Run on Chrome","org.example.tests.ui.CartTest","testProductAddToCart"
"","5146","API: Test change quantiy cart - Flow: Add Item -> Change Quantity -> Verify New Quantity","API Regression Suite","2026-06-07","passed","2026-06-07","org.example.tests.api.CartApiTest","Core API Tests","org.example.tests.api.CartApiTest","testChangeCartQuantity"
"","1022","API: Verify Filter product by Price range","API Regression Suite","2026-06-07","passed","2026-06-07","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testFilterProductByPriceRange"
"","11139","Test Login Flow","UI Regression Suite","2026-06-07","passed","2026-06-07","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","6867","testLoginFlows","UI Regression Suite","2026-06-07","passed","2026-06-07","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","864","Test Login via API","API Regression Suite","2026-06-07","passed","2026-06-07","org.example.tests.api.AuthApiTest","Core API Tests","org.example.tests.api.AuthApiTest","testLoginSuccess"
"","7399","testLoginFlows","UI Regression Suite","2026-06-07","passed","2026-06-07","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","5951","testLoginFlows","UI Regression Suite","2026-06-07","passed","2026-06-07","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","5475","Verify Forgot Password Link","UI Regression Suite","2026-06-07","passed","2026-06-07","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testForgotPasswordLink"
"","7820","Verify login fail with invalid credentials","UI Regression Suite","2026-06-07","passed","2026-06-07","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFail"
"","3390","API: Verify User can delete all shipping address","API Regression Suite","2026-06-07","passed","2026-06-07","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testDeleteAllShippingAddressSuccess"
"","46213","Test add new product","UI Regression Suite","2026-06-07","broken","2026-06-07","org.example.tests.ui.AddProductTest","Run on Chrome","org.example.tests.ui.AddProductTest","testCreateProduct"
"","2624","API: Get Cart List: Verify Product Name, Price","API Regression Suite","2026-06-07","passed","2026-06-07","org.example.tests.api.CartApiTest","Core API Tests","org.example.tests.api.CartApiTest","testGetCartList"
"","31004","DDT: Checkout with multiple data sets","UI Regression Suite","2026-06-07","broken","2026-06-07","org.example.tests.ui.CheckoutTest","Run on Chrome","org.example.tests.ui.CheckoutTest","testCheckoutDataDriven"
"","4372","API: Test Delete Cart Item - Verify response when deleting non-existing ID","API Regression Suite","2026-06-07","failed","2026-06-07","org.example.tests.api.CartApiTest","Core API Tests","org.example.tests.api.CartApiTest","testDeleteCartItem_NotFound"
"","923","API: Verify Search product by keyword","API Regression Suite","2026-06-07","failed","2026-06-07","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testSearchProductByKeyword"
"","8267","Verify login functionality using ENTER key","UI Regression Suite","2026-06-07","passed","2026-06-07","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginWithEnterKey"
"","869","API: Verify User can get Address list ","API Regression Suite","2026-06-07","passed","2026-06-07","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testGetAddressListSuccess"
"","4157","Verify User can update a shipping address (Flow: Create -> Get ID -> Update -> Verify)","API Regression Suite","2026-06-07","passed","2026-06-07","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testUpdateShippingAddressSuccess"
"","6738","API: Verify create order successfully","API Regression Suite","2026-06-07","passed","2026-06-07","org.example.tests.api.OrderApiTest","Core API Tests","org.example.tests.api.OrderApiTest","testCreateOrderSuccess"
"","10698","Test Login Flow","UI Regression Suite","2026-06-07","passed","2026-06-07","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","906","Test Register User via API","API Regression Suite","2026-06-07","failed","2026-06-07","org.example.tests.api.AuthApiTest","Core API Tests","org.example.tests.api.AuthApiTest","testRegisterSuccess"
"","8974","testLoginFlows","UI Regression Suite","2026-06-07","passed","2026-06-07","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","62387","DDT: Checkout with multiple data sets","UI Regression Suite","2026-06-07","passed","2026-06-07","org.example.tests.ui.CheckoutTest","Run on Chrome","org.example.tests.ui.CheckoutTest","testCheckoutDataDriven"
