"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","46850","Test add new product","UI Regression Suite","2026-07-10","broken","2026-07-10","org.example.tests.ui.AddProductTest","Run on Chrome","org.example.tests.ui.AddProductTest","testCreateProduct"
"","3676","API: Verify User can delete shipping address via API (CRUD: Add -> Get -> Delete Address)","API Regression Suite","2026-07-10","passed","2026-07-10","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testDeleteShippingAddressSuccess"
"","2048","API: Verify Product detail consistency","API Regression Suite","2026-07-10","passed","2026-07-10","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testGetProductDetail"
"","4724","API: Test Delete Cart Item - Verify response when deleting non-existing ID","API Regression Suite","2026-07-10","failed","2026-07-10","org.example.tests.api.CartApiTest","Core API Tests","org.example.tests.api.CartApiTest","testDeleteCartItem_NotFound"
"","6230","testLoginFlows","UI Regression Suite","2026-07-10","passed","2026-07-10","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","1039","Test Login via API","API Regression Suite","2026-07-10","passed","2026-07-10","org.example.tests.api.AuthApiTest","Core API Tests","org.example.tests.api.AuthApiTest","testLoginSuccess"
"","11807","Test Login Flow","UI Regression Suite","2026-07-10","passed","2026-07-10","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","4810","API: Verify Filter product by Price range","API Regression Suite","2026-07-10","passed","2026-07-10","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testFilterProductByPriceRange"
"","64607","DDT: Checkout with multiple data sets","UI Regression Suite","2026-07-10","passed","2026-07-10","org.example.tests.ui.CheckoutTest","Run on Chrome","org.example.tests.ui.CheckoutTest","testCheckoutDataDriven"
"","7743","testLoginFlows","UI Regression Suite","2026-07-10","passed","2026-07-10","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","8788","Verify login functionality using ENTER key","UI Regression Suite","2026-07-10","passed","2026-07-10","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginWithEnterKey"
"","9645","testLoginFlows","UI Regression Suite","2026-07-10","passed","2026-07-10","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","3791","API: Test add to cart (Flow: Search Product -> Add to Cart -> Verify -> Clean)","API Regression Suite","2026-07-10","passed","2026-07-10","org.example.tests.api.CartApiTest","Core API Tests","org.example.tests.api.CartApiTest","testAddToCart"
"","4098","API: Get Cart List: Verify Product Name, Price","API Regression Suite","2026-07-10","passed","2026-07-10","org.example.tests.api.CartApiTest","Core API Tests","org.example.tests.api.CartApiTest","testGetCartList"
"","7378","testLoginFlows","UI Regression Suite","2026-07-10","passed","2026-07-10","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","5549","API: Test change quantiy cart - Flow: Add Item -> Change Quantity -> Verify New Quantity","API Regression Suite","2026-07-10","passed","2026-07-10","org.example.tests.api.CartApiTest","Core API Tests","org.example.tests.api.CartApiTest","testChangeCartQuantity"
"","1059","API: Verify get all products and pagination","API Regression Suite","2026-07-10","passed","2026-07-10","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testGetAllProduct"
"","6741","API: Verify create order successfully","API Regression Suite","2026-07-10","passed","2026-07-10","org.example.tests.api.OrderApiTest","Core API Tests","org.example.tests.api.OrderApiTest","testCreateOrderSuccess"
"","32029","DDT: Checkout with multiple data sets","UI Regression Suite","2026-07-10","broken","2026-07-10","org.example.tests.ui.CheckoutTest","Run on Chrome","org.example.tests.ui.CheckoutTest","testCheckoutDataDriven"
"","10431","Test Login Flow","UI Regression Suite","2026-07-10","passed","2026-07-10","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","3699","API: Verify User can delete all shipping address","API Regression Suite","2026-07-10","passed","2026-07-10","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testDeleteAllShippingAddressSuccess"
"","2829","API: Verify User can add new shipping address via API","API Regression Suite","2026-07-10","passed","2026-07-10","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testAddShippingAddressSuccess"
"","8612","Verify Search functionality","UI Regression Suite","2026-07-10","passed","2026-07-10","org.example.tests.ui.SearchTest","Run on Chrome","org.example.tests.ui.SearchTest","testSearchProduct"
"","7299","Verify login fail with invalid credentials","UI Regression Suite","2026-07-10","passed","2026-07-10","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFail"
"","1349","Test Register User via API","API Regression Suite","2026-07-10","failed","2026-07-10","org.example.tests.api.AuthApiTest","Core API Tests","org.example.tests.api.AuthApiTest","testRegisterSuccess"
"","46510","Test add new product","UI Regression Suite","2026-07-10","broken","2026-07-10","org.example.tests.ui.AddProductTest","Run on Chrome","org.example.tests.ui.AddProductTest","testCreateProduct"
"","13362","Test Login Flow","UI Regression Suite","2026-07-10","passed","2026-07-10","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","17540","testLoginFlows","UI Regression Suite","2026-07-10","failed","2026-07-10","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","993","API: Verify Search product by keyword","API Regression Suite","2026-07-10","failed","2026-07-10","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testSearchProductByKeyword"
"","4652","Verify User can update a shipping address (Flow: Create -> Get ID -> Update -> Verify)","API Regression Suite","2026-07-10","passed","2026-07-10","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testUpdateShippingAddressSuccess"
