"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1566","API: Verify Product detail consistency","API Regression Suite","Wed Feb 11 02:23:31 UTC 2026","passed","Wed Feb 11 02:23:33 UTC 2026","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testGetProductDetail"
"","6510","Verify login functionality using ENTER key","UI Regression Suite","Wed Feb 11 02:26:30 UTC 2026","passed","Wed Feb 11 02:26:37 UTC 2026","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginWithEnterKey"
"","776","Test Login via API","API Regression Suite","Wed Feb 11 02:23:29 UTC 2026","passed","Wed Feb 11 02:23:29 UTC 2026","org.example.tests.api.AuthApiTest","Core API Tests","org.example.tests.api.AuthApiTest","testLoginSuccess"
"","2187","API: Get Cart List: Verify Product Name, Price","API Regression Suite","Wed Feb 11 02:23:12 UTC 2026","passed","Wed Feb 11 02:23:14 UTC 2026","org.example.tests.api.CartApiTest","Core API Tests","org.example.tests.api.CartApiTest","testGetCartList"
"","4350","API: Test change quantiy cart - Flow: Add Item -> Change Quantity -> Verify New Quantity","API Regression Suite","Wed Feb 11 02:23:02 UTC 2026","passed","Wed Feb 11 02:23:06 UTC 2026","org.example.tests.api.CartApiTest","Core API Tests","org.example.tests.api.CartApiTest","testChangeCartQuantity"
"","5724","Verify Forgot Password Link","UI Regression Suite","Wed Feb 11 02:26:17 UTC 2026","passed","Wed Feb 11 02:26:22 UTC 2026","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testForgotPasswordLink"
"","780","API: Verify Search product by keyword","API Regression Suite","Wed Feb 11 02:23:33 UTC 2026","passed","Wed Feb 11 02:23:33 UTC 2026","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testSearchProductByKeyword"
"","5107","API: Verify create order successfully","API Regression Suite","Wed Feb 11 02:23:36 UTC 2026","passed","Wed Feb 11 02:23:41 UTC 2026","org.example.tests.api.OrderApiTest","Core API Tests","org.example.tests.api.OrderApiTest","testCreateOrderSuccess"
"","679","API: Verify User can get Address list ","API Regression Suite","Wed Feb 11 02:23:23 UTC 2026","passed","Wed Feb 11 02:23:24 UTC 2026","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testGetAddressListSuccess"
"","9408","Test Login Flow","UI Regression Suite","Wed Feb 11 02:24:54 UTC 2026","passed","Wed Feb 11 02:25:03 UTC 2026","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","3894","API: Test Delete Cart Item - Verify response when deleting non-existing ID","API Regression Suite","Wed Feb 11 02:23:07 UTC 2026","failed","Wed Feb 11 02:23:11 UTC 2026","org.example.tests.api.CartApiTest","Core API Tests","org.example.tests.api.CartApiTest","testDeleteCartItem_NotFound"
"","2948","API: Test add to cart (Flow: Search Product -> Add to Cart -> Verify -> Clean)","API Regression Suite","Wed Feb 11 02:22:58 UTC 2026","passed","Wed Feb 11 02:23:01 UTC 2026","org.example.tests.api.CartApiTest","Core API Tests","org.example.tests.api.CartApiTest","testAddToCart"
"","897","API: Verify Filter product by Price range","API Regression Suite","Wed Feb 11 02:23:29 UTC 2026","passed","Wed Feb 11 02:23:30 UTC 2026","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testFilterProductByPriceRange"
"","22000","Test add new product","UI Regression Suite","Wed Feb 11 02:26:26 UTC 2026","passed","Wed Feb 11 02:26:48 UTC 2026","org.example.tests.ui.AddProductTest","Run on Chrome","org.example.tests.ui.AddProductTest","testCreateProduct"
"","8848","Test Login Flow","UI Regression Suite","Wed Feb 11 02:25:04 UTC 2026","passed","Wed Feb 11 02:25:12 UTC 2026","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","9020","Test Login Flow","UI Regression Suite","Wed Feb 11 02:24:44 UTC 2026","passed","Wed Feb 11 02:24:53 UTC 2026","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","6443","testLoginFlows","UI Regression Suite","Wed Feb 11 02:25:50 UTC 2026","passed","Wed Feb 11 02:25:56 UTC 2026","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","49489","Test add new product","UI Regression Suite","Wed Feb 11 02:25:36 UTC 2026","broken","Wed Feb 11 02:26:26 UTC 2026","org.example.tests.ui.AddProductTest","Run on Chrome","org.example.tests.ui.AddProductTest","testCreateProduct"
"","6339","testLoginFlows","UI Regression Suite","Wed Feb 11 02:25:57 UTC 2026","passed","Wed Feb 11 02:26:03 UTC 2026","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","23139","Test add new product","UI Regression Suite","Wed Feb 11 02:25:13 UTC 2026","passed","Wed Feb 11 02:25:36 UTC 2026","org.example.tests.ui.AddProductTest","Run on Chrome","org.example.tests.ui.AddProductTest","testCreateProduct"
"","753","Test Register User via API","API Regression Suite","Wed Feb 11 02:23:28 UTC 2026","failed","Wed Feb 11 02:23:29 UTC 2026","org.example.tests.api.AuthApiTest","Core API Tests","org.example.tests.api.AuthApiTest","testRegisterSuccess"
"","2511","API: Verify User can add new shipping address via API","API Regression Suite","Wed Feb 11 02:23:15 UTC 2026","passed","Wed Feb 11 02:23:18 UTC 2026","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testAddShippingAddressSuccess"
"","813","API: Verify get all products and pagination","API Regression Suite","Wed Feb 11 02:23:30 UTC 2026","passed","Wed Feb 11 02:23:31 UTC 2026","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testGetAllProduct"
"","9788","Test Login Flow","UI Regression Suite","Wed Feb 11 02:24:34 UTC 2026","passed","Wed Feb 11 02:24:44 UTC 2026","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","2760","API: Verify User can delete shipping address via API (CRUD: Add -> Get -> Delete Address)","API Regression Suite","Wed Feb 11 02:23:20 UTC 2026","passed","Wed Feb 11 02:23:23 UTC 2026","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testDeleteShippingAddressSuccess"
"","7033","testLoginFlows","UI Regression Suite","Wed Feb 11 02:26:03 UTC 2026","passed","Wed Feb 11 02:26:10 UTC 2026","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","59635","DDT: Checkout with multiple data sets","UI Regression Suite","Wed Feb 11 02:24:04 UTC 2026","passed","Wed Feb 11 02:25:03 UTC 2026","org.example.tests.ui.CheckoutTest","Run on Chrome","org.example.tests.ui.CheckoutTest","testCheckoutDataDriven"
"","7005","Verify login fail with invalid credentials","UI Regression Suite","Wed Feb 11 02:26:23 UTC 2026","passed","Wed Feb 11 02:26:30 UTC 2026","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFail"
"","7192","testLoginFlows","UI Regression Suite","Wed Feb 11 02:25:42 UTC 2026","passed","Wed Feb 11 02:25:49 UTC 2026","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","13194","Verify User can add a product to the cart","UI Regression Suite","Wed Feb 11 02:23:55 UTC 2026","passed","Wed Feb 11 02:24:08 UTC 2026","org.example.tests.ui.AddToCartTest","Run on Chrome","org.example.tests.ui.AddToCartTest","testAddProductToCart"
"","2741","API: Verify User can delete all shipping address","API Regression Suite","Wed Feb 11 02:23:18 UTC 2026","passed","Wed Feb 11 02:23:20 UTC 2026","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testDeleteAllShippingAddressSuccess"
"","5649","testLoginFlows","UI Regression Suite","Wed Feb 11 02:26:11 UTC 2026","passed","Wed Feb 11 02:26:16 UTC 2026","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","7769","Verify Search functionality","UI Regression Suite","Wed Feb 11 02:23:55 UTC 2026","passed","Wed Feb 11 02:24:02 UTC 2026","org.example.tests.ui.SearchTest","Run on Chrome","org.example.tests.ui.SearchTest","testSearchProduct"
"","37925","DDT: Checkout with multiple data sets","UI Regression Suite","Wed Feb 11 02:25:04 UTC 2026","broken","Wed Feb 11 02:25:42 UTC 2026","org.example.tests.ui.CheckoutTest","Run on Chrome","org.example.tests.ui.CheckoutTest","testCheckoutDataDriven"
"","10548","Test Login Flow","UI Regression Suite","Wed Feb 11 02:24:23 UTC 2026","passed","Wed Feb 11 02:24:34 UTC 2026","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","3888","Verify User can update a shipping address (Flow: Create -> Get ID -> Update -> Verify)","API Regression Suite","Wed Feb 11 02:23:24 UTC 2026","passed","Wed Feb 11 02:23:28 UTC 2026","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testUpdateShippingAddressSuccess"
"","14578","Verify Product details in Cart Page","UI Regression Suite","Wed Feb 11 02:24:08 UTC 2026","passed","Wed Feb 11 02:24:23 UTC 2026","org.example.tests.ui.CartTest","Run on Chrome","org.example.tests.ui.CartTest","testProductAddToCart"
