"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7585","Verify User can update a shipping address (Flow: Create -> Get ID -> Update -> Verify)","API Regression Suite","2026-08-12","passed","2026-08-12","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testUpdateShippingAddressSuccess"
"","17891","testLoginFlows","UI Regression Suite","2026-08-12","failed","2026-08-12","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","7358","Verify login fail with invalid credentials","UI Regression Suite","2026-08-12","passed","2026-08-12","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFail"
"","33621","Verify Search functionality","UI Regression Suite","2026-08-12","passed","2026-08-12","org.example.tests.ui.SearchTest","Run on Chrome","org.example.tests.ui.SearchTest","testSearchProduct"
"","4437","API: Test change quantiy cart - Flow: Add Item -> Change Quantity -> Verify New Quantity","API Regression Suite","2026-08-12","failed","2026-08-12","org.example.tests.api.CartApiTest","Core API Tests","org.example.tests.api.CartApiTest","testChangeCartQuantity"
"","1892","API: Verify get all products and pagination","API Regression Suite","2026-08-12","passed","2026-08-12","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testGetAllProduct"
"","14326","Verify Product details in Cart Page","UI Regression Suite","2026-08-12","passed","2026-08-12","org.example.tests.ui.CartTest","Run on Chrome","org.example.tests.ui.CartTest","testProductAddToCart"
"","8980","Verify login functionality using ENTER key","UI Regression Suite","2026-08-12","passed","2026-08-12","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginWithEnterKey"
"","17484","Test Login Flow","UI Regression Suite","2026-08-12","passed","2026-08-12","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","6129","API: Test Delete Cart Item - Verify response when deleting non-existing ID","API Regression Suite","2026-08-12","failed","2026-08-12","org.example.tests.api.CartApiTest","Core API Tests","org.example.tests.api.CartApiTest","testDeleteCartItem_NotFound"
"","25609","Test Login Flow","UI Regression Suite","2026-08-12","passed","2026-08-12","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","46898","Test add new product","UI Regression Suite","2026-08-12","broken","2026-08-12","org.example.tests.ui.AddProductTest","Run on Chrome","org.example.tests.ui.AddProductTest","testCreateProduct"
"","3685","API: Test add to cart (Flow: Search Product -> Add to Cart -> Verify -> Clean)","API Regression Suite","2026-08-12","failed","2026-08-12","org.example.tests.api.CartApiTest","Core API Tests","org.example.tests.api.CartApiTest","testAddToCart"
"","2513","API: Verify Search product by keyword","API Regression Suite","2026-08-12","failed","2026-08-12","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testSearchProductByKeyword"
"","9838","testLoginFlows","UI Regression Suite","2026-08-12","passed","2026-08-12","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","3201","API: Verify User can add new shipping address via API","API Regression Suite","2026-08-12","passed","2026-08-12","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testAddShippingAddressSuccess"
"","6666","API: Verify Product detail consistency","API Regression Suite","2026-08-12","failed","2026-08-12","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testGetProductDetail"
"","25801","Test Login Flow","UI Regression Suite","2026-08-12","passed","2026-08-12","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","47014","Test add new product","UI Regression Suite","2026-08-12","broken","2026-08-12","org.example.tests.ui.AddProductTest","Run on Chrome","org.example.tests.ui.AddProductTest","testCreateProduct"
