"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4655","Verify User can update a shipping address (Flow: Create -> Get ID -> Update -> Verify)","API Regression Suite","2026-07-18","passed","2026-07-18","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testUpdateShippingAddressSuccess"
"","1236","API: Verify Filter product by Price range","API Regression Suite","2026-07-18","passed","2026-07-18","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testFilterProductByPriceRange"
"","12219","Test Login Flow","UI Regression Suite","2026-07-18","passed","2026-07-18","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","10532","testLoginFlows","UI Regression Suite","2026-07-18","passed","2026-07-18","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","12442","Verify User can add a product to the cart","UI Regression Suite","2026-07-18","passed","2026-07-18","org.example.tests.ui.AddToCartTest","Run on Chrome","org.example.tests.ui.AddToCartTest","testAddProductToCart"
"","5715","API: Test change quantiy cart - Flow: Add Item -> Change Quantity -> Verify New Quantity","API Regression Suite","2026-07-18","passed","2026-07-18","org.example.tests.api.CartApiTest","Core API Tests","org.example.tests.api.CartApiTest","testChangeCartQuantity"
"","12439","Test Login Flow","UI Regression Suite","2026-07-18","passed","2026-07-18","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","1125","API: Verify get all products and pagination","API Regression Suite","2026-07-18","passed","2026-07-18","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testGetAllProduct"
"","65368","DDT: Checkout with multiple data sets","UI Regression Suite","2026-07-18","passed","2026-07-18","org.example.tests.ui.CheckoutTest","Run on Chrome","org.example.tests.ui.CheckoutTest","testCheckoutDataDriven"
"","11869","Test Login Flow","UI Regression Suite","2026-07-18","passed","2026-07-18","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","926","API: Verify User can get Address list ","API Regression Suite","2026-07-18","passed","2026-07-18","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testGetAddressListSuccess"
"","996","Test Register User via API","API Regression Suite","2026-07-18","failed","2026-07-18","org.example.tests.api.AuthApiTest","Core API Tests","org.example.tests.api.AuthApiTest","testRegisterSuccess"
"","6347","testLoginFlows","UI Regression Suite","2026-07-18","passed","2026-07-18","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","985","API: Verify Search product by keyword","API Regression Suite","2026-07-18","failed","2026-07-18","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testSearchProductByKeyword"
"","2831","API: Verify User can add new shipping address via API","API Regression Suite","2026-07-18","passed","2026-07-18","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testAddShippingAddressSuccess"
