"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6568","testLoginFlows","UI Regression Suite","Wed Apr 22 02:35:15 UTC 2026","passed","Wed Apr 22 02:35:21 UTC 2026","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","8648","Verify Search functionality","UI Regression Suite","Wed Apr 22 02:33:26 UTC 2026","passed","Wed Apr 22 02:33:35 UTC 2026","org.example.tests.ui.SearchTest","Run on Chrome","org.example.tests.ui.SearchTest","testSearchProduct"
"","4884","Verify Forgot Password Link","UI Regression Suite","Wed Apr 22 02:35:52 UTC 2026","passed","Wed Apr 22 02:35:57 UTC 2026","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testForgotPasswordLink"
"","44451","Test add new product","UI Regression Suite","Wed Apr 22 02:36:19 UTC 2026","broken","Wed Apr 22 02:37:03 UTC 2026","org.example.tests.ui.AddProductTest","Run on Chrome","org.example.tests.ui.AddProductTest","testCreateProduct"
"","12694","Verify Product details in Cart Page","UI Regression Suite","Wed Apr 22 02:34:21 UTC 2026","passed","Wed Apr 22 02:34:33 UTC 2026","org.example.tests.ui.CartTest","Run on Chrome","org.example.tests.ui.CartTest","testProductAddToCart"
"","10557","Test Login Flow","UI Regression Suite","Wed Apr 22 02:33:39 UTC 2026","passed","Wed Apr 22 02:33:49 UTC 2026","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","655","API: Verify User can get Address list ","API Regression Suite","Wed Apr 22 02:33:15 UTC 2026","passed","Wed Apr 22 02:33:16 UTC 2026","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testGetAddressListSuccess"
"","11658","Verify User can add a product to the cart","UI Regression Suite","Wed Apr 22 02:34:34 UTC 2026","passed","Wed Apr 22 02:34:45 UTC 2026","org.example.tests.ui.AddToCartTest","Run on Chrome","org.example.tests.ui.AddToCartTest","testAddProductToCart"
"","10308","Test Login Flow","UI Regression Suite","Wed Apr 22 02:33:50 UTC 2026","passed","Wed Apr 22 02:34:00 UTC 2026","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","7382","Verify login fail with invalid credentials","UI Regression Suite","Wed Apr 22 02:35:57 UTC 2026","passed","Wed Apr 22 02:36:04 UTC 2026","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFail"
"","2236","API: Verify User can add new shipping address via API","API Regression Suite","Wed Apr 22 02:33:07 UTC 2026","passed","Wed Apr 22 02:33:09 UTC 2026","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testAddShippingAddressSuccess"
"","6353","testLoginFlows","UI Regression Suite","Wed Apr 22 02:35:38 UTC 2026","passed","Wed Apr 22 02:35:45 UTC 2026","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","4596","API: Test change quantiy cart - Flow: Add Item -> Change Quantity -> Verify New Quantity","API Regression Suite","Wed Apr 22 02:32:52 UTC 2026","passed","Wed Apr 22 02:32:57 UTC 2026","org.example.tests.api.CartApiTest","Core API Tests","org.example.tests.api.CartApiTest","testChangeCartQuantity"
"","884","API: Verify get all products and pagination","API Regression Suite","Wed Apr 22 02:32:37 UTC 2026","passed","Wed Apr 22 02:32:38 UTC 2026","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testGetAllProduct"
"","967","API: Verify Filter product by Price range","API Regression Suite","Wed Apr 22 02:32:36 UTC 2026","passed","Wed Apr 22 02:32:37 UTC 2026","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testFilterProductByPriceRange"
"","6253","testLoginFlows","UI Regression Suite","Wed Apr 22 02:35:45 UTC 2026","passed","Wed Apr 22 02:35:51 UTC 2026","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","3861","API: Test Delete Cart Item - Verify response when deleting non-existing ID","API Regression Suite","Wed Apr 22 02:32:58 UTC 2026","failed","Wed Apr 22 02:33:02 UTC 2026","org.example.tests.api.CartApiTest","Core API Tests","org.example.tests.api.CartApiTest","testDeleteCartItem_NotFound"
"","9597","Test Login Flow","UI Regression Suite","Wed Apr 22 02:34:11 UTC 2026","passed","Wed Apr 22 02:34:20 UTC 2026","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","47414","Test add new product","UI Regression Suite","Wed Apr 22 02:34:46 UTC 2026","broken","Wed Apr 22 02:35:33 UTC 2026","org.example.tests.ui.AddProductTest","Run on Chrome","org.example.tests.ui.AddProductTest","testCreateProduct"
"","3090","API: Verify User can delete shipping address via API (CRUD: Add -> Get -> Delete Address)","API Regression Suite","Wed Apr 22 02:33:12 UTC 2026","passed","Wed Apr 22 02:33:15 UTC 2026","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testDeleteShippingAddressSuccess"
"","2962","API: Get Cart List: Verify Product Name, Price","API Regression Suite","Wed Apr 22 02:33:03 UTC 2026","passed","Wed Apr 22 02:33:06 UTC 2026","org.example.tests.api.CartApiTest","Core API Tests","org.example.tests.api.CartApiTest","testGetCartList"
"","7885","testLoginFlows","UI Regression Suite","Wed Apr 22 02:35:06 UTC 2026","passed","Wed Apr 22 02:35:14 UTC 2026","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","12171","Test Login Flow","UI Regression Suite","Wed Apr 22 02:33:26 UTC 2026","passed","Wed Apr 22 02:33:38 UTC 2026","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","1813","API: Verify Product detail consistency","API Regression Suite","Wed Apr 22 02:32:38 UTC 2026","passed","Wed Apr 22 02:32:40 UTC 2026","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testGetProductDetail"
"","5187","API: Verify create order successfully","API Regression Suite","Wed Apr 22 02:32:42 UTC 2026","passed","Wed Apr 22 02:32:47 UTC 2026","org.example.tests.api.OrderApiTest","Core API Tests","org.example.tests.api.OrderApiTest","testCreateOrderSuccess"
"","2940","API: Verify User can delete all shipping address","API Regression Suite","Wed Apr 22 02:33:09 UTC 2026","passed","Wed Apr 22 02:33:12 UTC 2026","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testDeleteAllShippingAddressSuccess"
"","815","API: Verify Search product by keyword","API Regression Suite","Wed Apr 22 02:32:40 UTC 2026","failed","Wed Apr 22 02:32:40 UTC 2026","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testSearchProductByKeyword"
"","16571","testLoginFlows","UI Regression Suite","Wed Apr 22 02:35:22 UTC 2026","failed","Wed Apr 22 02:35:38 UTC 2026","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","59860","DDT: Checkout with multiple data sets","UI Regression Suite","Wed Apr 22 02:33:35 UTC 2026","passed","Wed Apr 22 02:34:35 UTC 2026","org.example.tests.ui.CheckoutTest","Run on Chrome","org.example.tests.ui.CheckoutTest","testCheckoutDataDriven"
"","3771","Verify User can update a shipping address (Flow: Create -> Get ID -> Update -> Verify)","API Regression Suite","Wed Apr 22 02:33:16 UTC 2026","passed","Wed Apr 22 02:33:19 UTC 2026","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testUpdateShippingAddressSuccess"
"","9242","Test Register User via API","API Regression Suite","Wed Apr 22 02:32:26 UTC 2026","failed","Wed Apr 22 02:32:35 UTC 2026","org.example.tests.api.AuthApiTest","Core API Tests","org.example.tests.api.AuthApiTest","testRegisterSuccess"
"","10171","Test Login Flow","UI Regression Suite","Wed Apr 22 02:34:00 UTC 2026","passed","Wed Apr 22 02:34:10 UTC 2026","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","7537","Verify login functionality using ENTER key","UI Regression Suite","Wed Apr 22 02:36:05 UTC 2026","passed","Wed Apr 22 02:36:12 UTC 2026","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginWithEnterKey"
"","2914","API: Test add to cart (Flow: Search Product -> Add to Cart -> Verify -> Clean)","API Regression Suite","Wed Apr 22 02:32:49 UTC 2026","passed","Wed Apr 22 02:32:52 UTC 2026","org.example.tests.api.CartApiTest","Core API Tests","org.example.tests.api.CartApiTest","testAddToCart"
"","30421","DDT: Checkout with multiple data sets","UI Regression Suite","Wed Apr 22 02:34:36 UTC 2026","broken","Wed Apr 22 02:35:06 UTC 2026","org.example.tests.ui.CheckoutTest","Run on Chrome","org.example.tests.ui.CheckoutTest","testCheckoutDataDriven"
"","45035","Test add new product","UI Regression Suite","Wed Apr 22 02:35:34 UTC 2026","broken","Wed Apr 22 02:36:19 UTC 2026","org.example.tests.ui.AddProductTest","Run on Chrome","org.example.tests.ui.AddProductTest","testCreateProduct"
"","782","Test Login via API","API Regression Suite","Wed Apr 22 02:32:35 UTC 2026","passed","Wed Apr 22 02:32:36 UTC 2026","org.example.tests.api.AuthApiTest","Core API Tests","org.example.tests.api.AuthApiTest","testLoginSuccess"
