"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","33358","Test add new product","UI Regression Suite","Tue Mar 10 02:01:36 UTC 2026","passed","Tue Mar 10 02:02:10 UTC 2026","org.example.tests.ui.AddProductTest","Run on Chrome","org.example.tests.ui.AddProductTest","testCreateProduct"
"","66301","DDT: Checkout with multiple data sets","UI Regression Suite","Tue Mar 10 02:00:33 UTC 2026","passed","Tue Mar 10 02:01:40 UTC 2026","org.example.tests.ui.CheckoutTest","Run on Chrome","org.example.tests.ui.CheckoutTest","testCheckoutDataDriven"
"","4122","API: Verify User can delete shipping address via API (CRUD: Add -> Get -> Delete Address)","API Regression Suite","Tue Mar 10 01:58:50 UTC 2026","passed","Tue Mar 10 01:58:54 UTC 2026","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testDeleteShippingAddressSuccess"
"","12319","Test Login Flow","UI Regression Suite","Tue Mar 10 02:00:26 UTC 2026","passed","Tue Mar 10 02:00:38 UTC 2026","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","22665","Verify Product details in Cart Page","UI Regression Suite","Tue Mar 10 02:00:10 UTC 2026","passed","Tue Mar 10 02:00:33 UTC 2026","org.example.tests.ui.CartTest","Run on Chrome","org.example.tests.ui.CartTest","testProductAddToCart"
"","5602","Verify Forgot Password Link","UI Regression Suite","Tue Mar 10 02:02:53 UTC 2026","passed","Tue Mar 10 02:02:59 UTC 2026","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testForgotPasswordLink"
"","8034","API: Verify create order successfully","API Regression Suite","Tue Mar 10 01:59:03 UTC 2026","passed","Tue Mar 10 01:59:11 UTC 2026","org.example.tests.api.OrderApiTest","Core API Tests","org.example.tests.api.OrderApiTest","testCreateOrderSuccess"
"","11258","Test Login Flow","UI Regression Suite","Tue Mar 10 02:00:50 UTC 2026","passed","Tue Mar 10 02:01:01 UTC 2026","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","7851","testLoginFlows","UI Regression Suite","Tue Mar 10 02:02:31 UTC 2026","passed","Tue Mar 10 02:02:39 UTC 2026","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","8374","Verify login fail with invalid credentials","UI Regression Suite","Tue Mar 10 02:02:59 UTC 2026","passed","Tue Mar 10 02:03:08 UTC 2026","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFail"
"","1154","API: Verify get all products and pagination","API Regression Suite","Tue Mar 10 01:59:15 UTC 2026","passed","Tue Mar 10 01:59:16 UTC 2026","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testGetAllProduct"
"","1089","Test Login via API","API Regression Suite","Tue Mar 10 01:59:12 UTC 2026","passed","Tue Mar 10 01:59:13 UTC 2026","org.example.tests.api.AuthApiTest","Core API Tests","org.example.tests.api.AuthApiTest","testLoginSuccess"
"","7387","testLoginFlows","UI Regression Suite","Tue Mar 10 02:02:39 UTC 2026","passed","Tue Mar 10 02:02:47 UTC 2026","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","6413","API: Test change quantiy cart - Flow: Add Item -> Change Quantity -> Verify New Quantity","API Regression Suite","Tue Mar 10 01:59:27 UTC 2026","passed","Tue Mar 10 01:59:33 UTC 2026","org.example.tests.api.CartApiTest","Core API Tests","org.example.tests.api.CartApiTest","testChangeCartQuantity"
"","3407","API: Get Cart List: Verify Product Name, Price","API Regression Suite","Tue Mar 10 01:59:42 UTC 2026","passed","Tue Mar 10 01:59:45 UTC 2026","org.example.tests.api.CartApiTest","Core API Tests","org.example.tests.api.CartApiTest","testGetCartList"
