"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","13548","Verify Product details in Cart Page","High Speed Suite","Sat Jan 31 01:56:30 UTC 2026","passed","Sat Jan 31 01:56:44 UTC 2026","org.example.tests.CartTest","Run on Chrome","org.example.tests.CartTest","testProductAddToCart"
"","52636","Test add new product","High Speed Suite","Sat Jan 31 01:57:09 UTC 2026","broken","Sat Jan 31 01:58:02 UTC 2026","org.example.tests.AddProductTest","Run on Chrome","org.example.tests.AddProductTest","testCreateProduct"
"","11153","Test Login Flow","High Speed Suite","Sat Jan 31 01:57:07 UTC 2026","passed","Sat Jan 31 01:57:19 UTC 2026","org.example.tests.RegistrationTest","Run on Chrome","org.example.tests.RegistrationTest","testRegisterFlow"
"","10008","Verify login fail with invalid credentials","High Speed Suite","Sat Jan 31 01:58:11 UTC 2026","passed","Sat Jan 31 01:58:21 UTC 2026","org.example.tests.LoginTest","Run on Chrome","org.example.tests.LoginTest","testLoginFail"
"","25775","Test add new product","High Speed Suite","Sat Jan 31 01:58:02 UTC 2026","passed","Sat Jan 31 01:58:28 UTC 2026","org.example.tests.AddProductTest","Run on Chrome","org.example.tests.AddProductTest","testCreateProduct"
"","5754","testLoginFlows","High Speed Suite","Sat Jan 31 01:57:59 UTC 2026","passed","Sat Jan 31 01:58:04 UTC 2026","org.example.tests.LoginTest","Run on Chrome","org.example.tests.LoginTest","testLoginFlows"
"","9624","Test Login Flow","High Speed Suite","Sat Jan 31 01:56:57 UTC 2026","passed","Sat Jan 31 01:57:07 UTC 2026","org.example.tests.RegistrationTest","Run on Chrome","org.example.tests.RegistrationTest","testRegisterFlow"
"","24820","Test add new product","High Speed Suite","Sat Jan 31 01:56:44 UTC 2026","passed","Sat Jan 31 01:57:09 UTC 2026","org.example.tests.AddProductTest","Run on Chrome","org.example.tests.AddProductTest","testCreateProduct"
"","7635","Verify login functionality using ENTER key","High Speed Suite","Sat Jan 31 01:58:21 UTC 2026","passed","Sat Jan 31 01:58:29 UTC 2026","org.example.tests.LoginTest","Run on Chrome","org.example.tests.LoginTest","testLoginWithEnterKey"
"","8195","testLoginFlows","High Speed Suite","Sat Jan 31 01:57:29 UTC 2026","passed","Sat Jan 31 01:57:37 UTC 2026","org.example.tests.LoginTest","Run on Chrome","org.example.tests.LoginTest","testLoginFlows"
"","6935","testLoginFlows","High Speed Suite","Sat Jan 31 01:57:37 UTC 2026","passed","Sat Jan 31 01:57:44 UTC 2026","org.example.tests.LoginTest","Run on Chrome","org.example.tests.LoginTest","testLoginFlows"
"","6919","testLoginFlows","High Speed Suite","Sat Jan 31 01:57:45 UTC 2026","passed","Sat Jan 31 01:57:52 UTC 2026","org.example.tests.LoginTest","Run on Chrome","org.example.tests.LoginTest","testLoginFlows"
"","6481","testLoginFlows","High Speed Suite","Sat Jan 31 01:57:52 UTC 2026","passed","Sat Jan 31 01:57:58 UTC 2026","org.example.tests.LoginTest","Run on Chrome","org.example.tests.LoginTest","testLoginFlows"
"","10581","Test Login Flow","High Speed Suite","Sat Jan 31 01:56:46 UTC 2026","passed","Sat Jan 31 01:56:57 UTC 2026","org.example.tests.RegistrationTest","Run on Chrome","org.example.tests.RegistrationTest","testRegisterFlow"
"","11593","Test Login Flow","High Speed Suite","Sat Jan 31 01:56:35 UTC 2026","passed","Sat Jan 31 01:56:46 UTC 2026","org.example.tests.RegistrationTest","Run on Chrome","org.example.tests.RegistrationTest","testRegisterFlow"
"","9445","Test Login Flow","High Speed Suite","Sat Jan 31 01:57:19 UTC 2026","passed","Sat Jan 31 01:57:28 UTC 2026","org.example.tests.RegistrationTest","Run on Chrome","org.example.tests.RegistrationTest","testRegisterFlow"
"","1","DDT: Checkout with multiple data sets","High Speed Suite","Sat Jan 31 01:56:12 UTC 2026","unknown","Sat Jan 31 01:56:12 UTC 2026","org.example.tests.CheckoutTest","Run on Chrome","org.example.tests.CheckoutTest","testCheckoutDataDriven"
"","5261","Verify Forgot Password Link","High Speed Suite","Sat Jan 31 01:58:05 UTC 2026","passed","Sat Jan 31 01:58:10 UTC 2026","org.example.tests.LoginTest","Run on Chrome","org.example.tests.LoginTest","testForgotPasswordLink"
"","12386","Verify User can add a product to the cart","High Speed Suite","Sat Jan 31 01:56:21 UTC 2026","passed","Sat Jan 31 01:56:34 UTC 2026","org.example.tests.AddToCartTest","Run on Chrome","org.example.tests.AddToCartTest","testAddProductToCart"
"","8704","Verify Search functionality","High Speed Suite","Sat Jan 31 01:56:21 UTC 2026","passed","Sat Jan 31 01:56:30 UTC 2026","org.example.tests.SearchTest","Run on Chrome","org.example.tests.SearchTest","testSearchProduct"
