"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10710","Verify User can add a product to the cart","High Speed Suite","Mon Jan 12 12:15:35 UTC 2026","passed","Mon Jan 12 12:15:46 UTC 2026","org.example.tests.AddToCartTest","Run on Chrome","org.example.tests.AddToCartTest","testAddProductToCart"
"","25859","Test add new product","High Speed Suite","Mon Jan 12 12:17:36 UTC 2026","passed","Mon Jan 12 12:18:02 UTC 2026","org.example.tests.AddProductTest","Run on Chrome","org.example.tests.AddProductTest","testCreateProduct"
"","7995","testLoginFlows","High Speed Suite","Mon Jan 12 12:16:12 UTC 2026","passed","Mon Jan 12 12:16:20 UTC 2026","org.example.tests.LoginTest","Run on Chrome","org.example.tests.LoginTest","testLoginFlows"
"","7852","Verify login functionality using ENTER key","High Speed Suite","Mon Jan 12 12:17:03 UTC 2026","passed","Mon Jan 12 12:17:11 UTC 2026","org.example.tests.LoginTest","Run on Chrome","org.example.tests.LoginTest","testLoginWithEnterKey"
"","5602","testLoginFlows","High Speed Suite","Mon Jan 12 12:16:43 UTC 2026","passed","Mon Jan 12 12:16:48 UTC 2026","org.example.tests.LoginTest","Run on Chrome","org.example.tests.LoginTest","testLoginFlows"
"","7386","testLoginFlows","High Speed Suite","Mon Jan 12 12:16:20 UTC 2026","passed","Mon Jan 12 12:16:27 UTC 2026","org.example.tests.LoginTest","Run on Chrome","org.example.tests.LoginTest","testLoginFlows"
"","24480","Test add new product","High Speed Suite","Mon Jan 12 12:17:11 UTC 2026","passed","Mon Jan 12 12:17:35 UTC 2026","org.example.tests.AddProductTest","Run on Chrome","org.example.tests.AddProductTest","testCreateProduct"
"","17844","Test Login Flow","High Speed Suite","Mon Jan 12 12:15:22 UTC 2026","passed","Mon Jan 12 12:15:39 UTC 2026","org.example.tests.RegistrationTest","Run on Chrome","org.example.tests.RegistrationTest","testRegisterFlow"
"","13016","Verify Product details in Cart Page","High Speed Suite","Mon Jan 12 12:15:46 UTC 2026","passed","Mon Jan 12 12:15:59 UTC 2026","org.example.tests.CartTest","Run on Chrome","org.example.tests.CartTest","testProductAddToCart"
"","10551","Test Login Flow","High Speed Suite","Mon Jan 12 12:15:51 UTC 2026","passed","Mon Jan 12 12:16:01 UTC 2026","org.example.tests.RegistrationTest","Run on Chrome","org.example.tests.RegistrationTest","testRegisterFlow"
"","13746","Verify Search functionality","High Speed Suite","Mon Jan 12 12:15:21 UTC 2026","passed","Mon Jan 12 12:15:35 UTC 2026","org.example.tests.SearchTest","Run on Chrome","org.example.tests.SearchTest","testSearchProduct"
"","60399","DDT: Checkout with multiple data sets","High Speed Suite","Mon Jan 12 12:16:00 UTC 2026","passed","Mon Jan 12 12:17:00 UTC 2026","org.example.tests.CheckoutTest","Run on Chrome","org.example.tests.CheckoutTest","testCheckoutDataDriven"
"","10","Test Login Flow","High Speed Suite","Mon Jan 12 12:15:21 UTC 2026","skipped","Mon Jan 12 12:15:21 UTC 2026","org.example.tests.RegistrationTest","Run on Chrome","org.example.tests.RegistrationTest","testRegisterFlow"
"","10485","Test Login Flow","High Speed Suite","Mon Jan 12 12:15:40 UTC 2026","passed","Mon Jan 12 12:15:50 UTC 2026","org.example.tests.RegistrationTest","Run on Chrome","org.example.tests.RegistrationTest","testRegisterFlow"
"","28255","Test add new product","High Speed Suite","Mon Jan 12 12:18:02 UTC 2026","passed","Mon Jan 12 12:18:30 UTC 2026","org.example.tests.AddProductTest","Run on Chrome","org.example.tests.AddProductTest","testCreateProduct"
"","5259","Verify Forgot Password Link","High Speed Suite","Mon Jan 12 12:16:48 UTC 2026","passed","Mon Jan 12 12:16:54 UTC 2026","org.example.tests.LoginTest","Run on Chrome","org.example.tests.LoginTest","testForgotPasswordLink"
"","7180","testLoginFlows","High Speed Suite","Mon Jan 12 12:16:28 UTC 2026","passed","Mon Jan 12 12:16:35 UTC 2026","org.example.tests.LoginTest","Run on Chrome","org.example.tests.LoginTest","testLoginFlows"
"","58877","DDT: Checkout with multiple data sets","High Speed Suite","Mon Jan 12 12:17:01 UTC 2026","passed","Mon Jan 12 12:17:59 UTC 2026","org.example.tests.CheckoutTest","Run on Chrome","org.example.tests.CheckoutTest","testCheckoutDataDriven"
"","6961","testLoginFlows","High Speed Suite","Mon Jan 12 12:16:35 UTC 2026","passed","Mon Jan 12 12:16:42 UTC 2026","org.example.tests.LoginTest","Run on Chrome","org.example.tests.LoginTest","testLoginFlows"
"","8286","Verify login fail with invalid credentials","High Speed Suite","Mon Jan 12 12:16:54 UTC 2026","passed","Mon Jan 12 12:17:02 UTC 2026","org.example.tests.LoginTest","Run on Chrome","org.example.tests.LoginTest","testLoginFail"
"","9605","Test Login Flow","High Speed Suite","Mon Jan 12 12:16:02 UTC 2026","passed","Mon Jan 12 12:16:11 UTC 2026","org.example.tests.RegistrationTest","Run on Chrome","org.example.tests.RegistrationTest","testRegisterFlow"
"","58416","E2E: Guest User -> Cart -> Force Login -> Checkout -> Order Success","High Speed Suite","Mon Jan 12 12:18:00 UTC 2026","passed","Mon Jan 12 12:18:58 UTC 2026","org.example.tests.CheckoutTest","Run on Chrome","org.example.tests.CheckoutTest","testGuestCheckoutWithLoginRedirect"
