"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","31227","DDT: Checkout with multiple data sets","UI Regression Suite","2026-08-28","broken","2026-08-28","org.example.tests.ui.CheckoutTest","Run on Chrome","org.example.tests.ui.CheckoutTest","testCheckoutDataDriven"
"","4043","Verify User can update a shipping address (Flow: Create -> Get ID -> Update -> Verify)","API Regression Suite","2026-08-28","passed","2026-08-28","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testUpdateShippingAddressSuccess"
"","10497","Test Login Flow","UI Regression Suite","2026-08-28","passed","2026-08-28","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","7473","testLoginFlows","UI Regression Suite","2026-08-28","passed","2026-08-28","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","3320","API: Verify User can delete shipping address via API (CRUD: Add -> Get -> Delete Address)","API Regression Suite","2026-08-28","passed","2026-08-28","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testDeleteShippingAddressSuccess"
"","940","API: Verify Search product by keyword","API Regression Suite","2026-08-28","failed","2026-08-28","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testSearchProductByKeyword"
"","5051","Test Register User via API","API Regression Suite","2026-08-28","failed","2026-08-28","org.example.tests.api.AuthApiTest","Core API Tests","org.example.tests.api.AuthApiTest","testRegisterSuccess"
"","5297","Verify Forgot Password Link","UI Regression Suite","2026-08-28","passed","2026-08-28","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testForgotPasswordLink"
"","6929","testLoginFlows","UI Regression Suite","2026-08-28","passed","2026-08-28","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","61617","DDT: Checkout with multiple data sets","UI Regression Suite","2026-08-28","passed","2026-08-28","org.example.tests.ui.CheckoutTest","Run on Chrome","org.example.tests.ui.CheckoutTest","testCheckoutDataDriven"
"","5946","API: Test add to cart (Flow: Search Product -> Add to Cart -> Verify -> Clean)","API Regression Suite","2026-08-28","passed","2026-08-28","org.example.tests.api.CartApiTest","Core API Tests","org.example.tests.api.CartApiTest","testAddToCart"
"","4100","API: Test Delete Cart Item - Verify response when deleting non-existing ID","API Regression Suite","2026-08-28","failed","2026-08-28","org.example.tests.api.CartApiTest","Core API Tests","org.example.tests.api.CartApiTest","testDeleteCartItem_NotFound"
"","11867","Test Login Flow","UI Regression Suite","2026-08-28","passed","2026-08-28","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","798","API: Verify User can get Address list ","API Regression Suite","2026-08-28","passed","2026-08-28","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testGetAddressListSuccess"
"","7705","Verify Search functionality","UI Regression Suite","2026-08-28","passed","2026-08-28","org.example.tests.ui.SearchTest","Run on Chrome","org.example.tests.ui.SearchTest","testSearchProduct"
"","5800","testLoginFlows","UI Regression Suite","2026-08-28","passed","2026-08-28","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","1021","Test Login via API","API Regression Suite","2026-08-28","passed","2026-08-28","org.example.tests.api.AuthApiTest","Core API Tests","org.example.tests.api.AuthApiTest","testLoginSuccess"
"","7563","Verify login fail with invalid credentials","UI Regression Suite","2026-08-28","passed","2026-08-28","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFail"
"","17092","testLoginFlows","UI Regression Suite","2026-08-28","failed","2026-08-28","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","2577","API: Get Cart List: Verify Product Name, Price","API Regression Suite","2026-08-28","passed","2026-08-28","org.example.tests.api.CartApiTest","Core API Tests","org.example.tests.api.CartApiTest","testGetCartList"
"","9363","Verify login functionality using ENTER key","UI Regression Suite","2026-08-28","passed","2026-08-28","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginWithEnterKey"
"","1745","API: Verify Product detail consistency","API Regression Suite","2026-08-28","passed","2026-08-28","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testGetProductDetail"
"","898","API: Verify get all products and pagination","API Regression Suite","2026-08-28","passed","2026-08-28","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testGetAllProduct"
"","45468","Test add new product","UI Regression Suite","2026-08-28","broken","2026-08-28","org.example.tests.ui.AddProductTest","Run on Chrome","org.example.tests.ui.AddProductTest","testCreateProduct"
"","45428","Test add new product","UI Regression Suite","2026-08-28","broken","2026-08-28","org.example.tests.ui.AddProductTest","Run on Chrome","org.example.tests.ui.AddProductTest","testCreateProduct"
"","2671","API: Verify User can add new shipping address via API","API Regression Suite","2026-08-28","passed","2026-08-28","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testAddShippingAddressSuccess"
"","1078","API: Verify Filter product by Price range","API Regression Suite","2026-08-28","passed","2026-08-28","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testFilterProductByPriceRange"
"","4922","API: Test change quantiy cart - Flow: Add Item -> Change Quantity -> Verify New Quantity","API Regression Suite","2026-08-28","passed","2026-08-28","org.example.tests.api.CartApiTest","Core API Tests","org.example.tests.api.CartApiTest","testChangeCartQuantity"
"","45364","Test add new product","UI Regression Suite","2026-08-28","broken","2026-08-28","org.example.tests.ui.AddProductTest","Run on Chrome","org.example.tests.ui.AddProductTest","testCreateProduct"
"","10744","Test Login Flow","UI Regression Suite","2026-08-28","passed","2026-08-28","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","9223","Test Login Flow","UI Regression Suite","2026-08-28","passed","2026-08-28","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
