"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","45735","Test add new product","UI Regression Suite","2026-09-02","broken","2026-09-02","org.example.tests.ui.AddProductTest","Run on Chrome","org.example.tests.ui.AddProductTest","testCreateProduct"
"","11585","Test Login Flow","UI Regression Suite","2026-09-02","passed","2026-09-02","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","7162","testLoginFlows","UI Regression Suite","2026-09-02","passed","2026-09-02","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","8566","testLoginFlows","UI Regression Suite","2026-09-02","passed","2026-09-02","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","9744","Test Login Flow","UI Regression Suite","2026-09-02","passed","2026-09-02","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","6396","testLoginFlows","UI Regression Suite","2026-09-02","passed","2026-09-02","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","30857","DDT: Checkout with multiple data sets","UI Regression Suite","2026-09-02","broken","2026-09-02","org.example.tests.ui.CheckoutTest","Run on Chrome","org.example.tests.ui.CheckoutTest","testCheckoutDataDriven"
"","746","Test Login via API","API Regression Suite","2026-09-02","passed","2026-09-02","org.example.tests.api.AuthApiTest","Core API Tests","org.example.tests.api.AuthApiTest","testLoginSuccess"
"","12586","Verify Product details in Cart Page","UI Regression Suite","2026-09-02","passed","2026-09-02","org.example.tests.ui.CartTest","Run on Chrome","org.example.tests.ui.CartTest","testProductAddToCart"
"","11309","Verify User can add a product to the cart","UI Regression Suite","2026-09-02","passed","2026-09-02","org.example.tests.ui.AddToCartTest","Run on Chrome","org.example.tests.ui.AddToCartTest","testAddProductToCart"
"","2748","API: Verify User can delete all shipping address","API Regression Suite","2026-09-02","passed","2026-09-02","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testDeleteAllShippingAddressSuccess"
"","3021","API: Test add to cart (Flow: Search Product -> Add to Cart -> Verify -> Clean)","API Regression Suite","2026-09-02","passed","2026-09-02","org.example.tests.api.CartApiTest","Core API Tests","org.example.tests.api.CartApiTest","testAddToCart"
"","5463","API: Verify create order successfully","API Regression Suite","2026-09-02","passed","2026-09-02","org.example.tests.api.OrderApiTest","Core API Tests","org.example.tests.api.OrderApiTest","testCreateOrderSuccess"
"","794","API: Verify Search product by keyword","API Regression Suite","2026-09-02","failed","2026-09-02","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testSearchProductByKeyword"
"","2199","API: Verify User can add new shipping address via API","API Regression Suite","2026-09-02","passed","2026-09-02","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testAddShippingAddressSuccess"
"","1619","API: Verify Product detail consistency","API Regression Suite","2026-09-02","passed","2026-09-02","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testGetProductDetail"
"","9872","Test Login Flow","UI Regression Suite","2026-09-02","passed","2026-09-02","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","5258","testLoginFlows","UI Regression Suite","2026-09-02","passed","2026-09-02","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","3766","API: Test Delete Cart Item - Verify response when deleting non-existing ID","API Regression Suite","2026-09-02","failed","2026-09-02","org.example.tests.api.CartApiTest","Core API Tests","org.example.tests.api.CartApiTest","testDeleteCartItem_NotFound"
"","899","API: Verify Filter product by Price range","API Regression Suite","2026-09-02","passed","2026-09-02","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testFilterProductByPriceRange"
"","8383","Verify login functionality using ENTER key","UI Regression Suite","2026-09-02","passed","2026-09-02","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginWithEnterKey"
"","4888","Verify Forgot Password Link","UI Regression Suite","2026-09-02","passed","2026-09-02","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testForgotPasswordLink"
"","3618","Verify User can update a shipping address (Flow: Create -> Get ID -> Update -> Verify)","API Regression Suite","2026-09-02","passed","2026-09-02","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testUpdateShippingAddressSuccess"
"","5051","Test Register User via API","API Regression Suite","2026-09-02","failed","2026-09-02","org.example.tests.api.AuthApiTest","Core API Tests","org.example.tests.api.AuthApiTest","testRegisterSuccess"
"","6663","Verify login fail with invalid credentials","UI Regression Suite","2026-09-02","passed","2026-09-02","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFail"
"","759","API: Verify User can get Address list ","API Regression Suite","2026-09-02","passed","2026-09-02","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testGetAddressListSuccess"
"","840","API: Verify get all products and pagination","API Regression Suite","2026-09-02","passed","2026-09-02","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testGetAllProduct"
"","8817","Test Login Flow","UI Regression Suite","2026-09-02","passed","2026-09-02","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","45076","Test add new product","UI Regression Suite","2026-09-02","broken","2026-09-02","org.example.tests.ui.AddProductTest","Run on Chrome","org.example.tests.ui.AddProductTest","testCreateProduct"
"","2949","API: Verify User can delete shipping address via API (CRUD: Add -> Get -> Delete Address)","API Regression Suite","2026-09-02","passed","2026-09-02","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testDeleteShippingAddressSuccess"
"","45481","Test add new product","UI Regression Suite","2026-09-02","broken","2026-09-02","org.example.tests.ui.AddProductTest","Run on Chrome","org.example.tests.ui.AddProductTest","testCreateProduct"
"","2366","API: Get Cart List: Verify Product Name, Price","API Regression Suite","2026-09-02","passed","2026-09-02","org.example.tests.api.CartApiTest","Core API Tests","org.example.tests.api.CartApiTest","testGetCartList"
"","61666","DDT: Checkout with multiple data sets","UI Regression Suite","2026-09-02","passed","2026-09-02","org.example.tests.ui.CheckoutTest","Run on Chrome","org.example.tests.ui.CheckoutTest","testCheckoutDataDriven"
"","16828","testLoginFlows","UI Regression Suite","2026-09-02","failed","2026-09-02","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","5224","API: Test change quantiy cart - Flow: Add Item -> Change Quantity -> Verify New Quantity","API Regression Suite","2026-09-02","passed","2026-09-02","org.example.tests.api.CartApiTest","Core API Tests","org.example.tests.api.CartApiTest","testChangeCartQuantity"
"","7660","Verify Search functionality","UI Regression Suite","2026-09-02","passed","2026-09-02","org.example.tests.ui.SearchTest","Run on Chrome","org.example.tests.ui.SearchTest","testSearchProduct"
"","9485","Test Login Flow","UI Regression Suite","2026-09-02","passed","2026-09-02","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
