"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7755","testLoginFlows","UI Regression Suite","Thu Apr 30 02:54:40 UTC 2026","passed","Thu Apr 30 02:54:47 UTC 2026","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","772","Test Login via API","API Regression Suite","Thu Apr 30 02:52:10 UTC 2026","passed","Thu Apr 30 02:52:11 UTC 2026","org.example.tests.api.AuthApiTest","Core API Tests","org.example.tests.api.AuthApiTest","testLoginSuccess"
"","47907","Test add new product","UI Regression Suite","Thu Apr 30 02:55:49 UTC 2026","broken","Thu Apr 30 02:56:37 UTC 2026","org.example.tests.ui.AddProductTest","Run on Chrome","org.example.tests.ui.AddProductTest","testCreateProduct"
"","4778","Verify Forgot Password Link","UI Regression Suite","Thu Apr 30 02:55:25 UTC 2026","passed","Thu Apr 30 02:55:30 UTC 2026","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testForgotPasswordLink"
"","1415","API: Test add to cart (Flow: Search Product -> Add to Cart -> Verify -> Clean)","API Regression Suite","Thu Apr 30 02:52:23 UTC 2026","failed","Thu Apr 30 02:52:25 UTC 2026","org.example.tests.api.CartApiTest","Core API Tests","org.example.tests.api.CartApiTest","testAddToCart"
"","9682","Test Login Flow","UI Regression Suite","Thu Apr 30 02:53:13 UTC 2026","passed","Thu Apr 30 02:53:23 UTC 2026","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","868","API: Verify Filter product by Price range","API Regression Suite","Thu Apr 30 02:52:11 UTC 2026","passed","Thu Apr 30 02:52:12 UTC 2026","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testFilterProductByPriceRange"
"","3396","API: Test Delete Cart Item - Verify response when deleting non-existing ID","API Regression Suite","Thu Apr 30 02:52:28 UTC 2026","failed","Thu Apr 30 02:52:32 UTC 2026","org.example.tests.api.CartApiTest","Core API Tests","org.example.tests.api.CartApiTest","testDeleteCartItem_NotFound"
"","58437","DDT: Checkout with multiple data sets","UI Regression Suite","Thu Apr 30 02:53:10 UTC 2026","passed","Thu Apr 30 02:54:08 UTC 2026","org.example.tests.ui.CheckoutTest","Run on Chrome","org.example.tests.ui.CheckoutTest","testCheckoutDataDriven"
"","9972","Test Login Flow","UI Regression Suite","Thu Apr 30 02:53:23 UTC 2026","passed","Thu Apr 30 02:53:33 UTC 2026","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
