"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3636","API: Verify User can delete all shipping address","API Regression Suite","2026-06-14","passed","2026-06-14","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testDeleteAllShippingAddressSuccess"
"","3608","API: Verify User can delete shipping address via API (CRUD: Add -> Get -> Delete Address)","API Regression Suite","2026-06-14","passed","2026-06-14","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testDeleteShippingAddressSuccess"
"","46591","Test add new product","UI Regression Suite","2026-06-14","broken","2026-06-14","org.example.tests.ui.AddProductTest","Run on Chrome","org.example.tests.ui.AddProductTest","testCreateProduct"
"","46408","Test add new product","UI Regression Suite","2026-06-14","broken","2026-06-14","org.example.tests.ui.AddProductTest","Run on Chrome","org.example.tests.ui.AddProductTest","testCreateProduct"
"","2782","API: Verify User can add new shipping address via API","API Regression Suite","2026-06-14","passed","2026-06-14","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testAddShippingAddressSuccess"
"","5521","API: Test change quantiy cart - Flow: Add Item -> Change Quantity -> Verify New Quantity","API Regression Suite","2026-06-14","passed","2026-06-14","org.example.tests.api.CartApiTest","Core API Tests","org.example.tests.api.CartApiTest","testChangeCartQuantity"
"","12651","Test Login Flow","UI Regression Suite","2026-06-14","passed","2026-06-14","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","1360","Test Register User via API","API Regression Suite","2026-06-14","failed","2026-06-14","org.example.tests.api.AuthApiTest","Core API Tests","org.example.tests.api.AuthApiTest","testRegisterSuccess"
"","8034","Verify Search functionality","UI Regression Suite","2026-06-14","passed","2026-06-14","org.example.tests.ui.SearchTest","Run on Chrome","org.example.tests.ui.SearchTest","testSearchProduct"
"","62491","DDT: Checkout with multiple data sets","UI Regression Suite","2026-06-14","passed","2026-06-14","org.example.tests.ui.CheckoutTest","Run on Chrome","org.example.tests.ui.CheckoutTest","testCheckoutDataDriven"
"","2113","API: Verify Product detail consistency","API Regression Suite","2026-06-14","passed","2026-06-14","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testGetProductDetail"
"","10898","Test Login Flow","UI Regression Suite","2026-06-14","passed","2026-06-14","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","8498","Verify login functionality using ENTER key","UI Regression Suite","2026-06-14","passed","2026-06-14","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginWithEnterKey"
"","1053","API: Verify get all products and pagination","API Regression Suite","2026-06-14","passed","2026-06-14","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testGetAllProduct"
"","1013","API: Verify Search product by keyword","API Regression Suite","2026-06-14","failed","2026-06-14","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testSearchProductByKeyword"
"","14762","Verify Product details in Cart Page","UI Regression Suite","2026-06-14","passed","2026-06-14","org.example.tests.ui.CartTest","Run on Chrome","org.example.tests.ui.CartTest","testProductAddToCart"
"","3840","API: Get Cart List: Verify Product Name, Price","API Regression Suite","2026-06-14","passed","2026-06-14","org.example.tests.api.CartApiTest","Core API Tests","org.example.tests.api.CartApiTest","testGetCartList"
"","899","API: Verify User can get Address list ","API Regression Suite","2026-06-14","passed","2026-06-14","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testGetAddressListSuccess"
"","6316","testLoginFlows","UI Regression Suite","2026-06-14","passed","2026-06-14","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","4648","API: Test Delete Cart Item - Verify response when deleting non-existing ID","API Regression Suite","2026-06-14","failed","2026-06-14","org.example.tests.api.CartApiTest","Core API Tests","org.example.tests.api.CartApiTest","testDeleteCartItem_NotFound"
"","4539","Verify User can update a shipping address (Flow: Create -> Get ID -> Update -> Verify)","API Regression Suite","2026-06-14","passed","2026-06-14","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testUpdateShippingAddressSuccess"
"","45978","Test add new product","UI Regression Suite","2026-06-14","broken","2026-06-14","org.example.tests.ui.AddProductTest","Run on Chrome","org.example.tests.ui.AddProductTest","testCreateProduct"
"","5582","Verify Forgot Password Link","UI Regression Suite","2026-06-14","passed","2026-06-14","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testForgotPasswordLink"
"","11400","Test Login Flow","UI Regression Suite","2026-06-14","passed","2026-06-14","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","17704","testLoginFlows","UI Regression Suite","2026-06-14","failed","2026-06-14","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","8923","testLoginFlows","UI Regression Suite","2026-06-14","passed","2026-06-14","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","11192","Test Login Flow","UI Regression Suite","2026-06-14","passed","2026-06-14","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","6422","API: Verify create order successfully","API Regression Suite","2026-06-14","passed","2026-06-14","org.example.tests.api.OrderApiTest","Core API Tests","org.example.tests.api.OrderApiTest","testCreateOrderSuccess"
"","31699","DDT: Checkout with multiple data sets","UI Regression Suite","2026-06-14","broken","2026-06-14","org.example.tests.ui.CheckoutTest","Run on Chrome","org.example.tests.ui.CheckoutTest","testCheckoutDataDriven"
"","8808","API: Verify Filter product by Price range","API Regression Suite","2026-06-14","passed","2026-06-14","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testFilterProductByPriceRange"
"","7904","Verify login fail with invalid credentials","UI Regression Suite","2026-06-14","passed","2026-06-14","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFail"
"","12291","Verify User can add a product to the cart","UI Regression Suite","2026-06-14","passed","2026-06-14","org.example.tests.ui.AddToCartTest","Run on Chrome","org.example.tests.ui.AddToCartTest","testAddProductToCart"
"","3706","API: Test add to cart (Flow: Search Product -> Add to Cart -> Verify -> Clean)","API Regression Suite","2026-06-14","passed","2026-06-14","org.example.tests.api.CartApiTest","Core API Tests","org.example.tests.api.CartApiTest","testAddToCart"
"","7159","testLoginFlows","UI Regression Suite","2026-06-14","passed","2026-06-14","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","987","Test Login via API","API Regression Suite","2026-06-14","passed","2026-06-14","org.example.tests.api.AuthApiTest","Core API Tests","org.example.tests.api.AuthApiTest","testLoginSuccess"
"","10007","Test Login Flow","UI Regression Suite","2026-06-14","passed","2026-06-14","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","7397","testLoginFlows","UI Regression Suite","2026-06-14","passed","2026-06-14","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
