"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4248","API: Test Delete Cart Item - Verify response when deleting non-existing ID","API Regression Suite","2026-06-11","failed","2026-06-11","org.example.tests.api.CartApiTest","Core API Tests","org.example.tests.api.CartApiTest","testDeleteCartItem_NotFound"
"","46505","Test add new product","UI Regression Suite","2026-06-11","broken","2026-06-11","org.example.tests.ui.AddProductTest","Run on Chrome","org.example.tests.ui.AddProductTest","testCreateProduct"
"","963","API: Verify get all products and pagination","API Regression Suite","2026-06-11","passed","2026-06-11","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testGetAllProduct"
"","7275","Verify login fail with invalid credentials","UI Regression Suite","2026-06-11","passed","2026-06-11","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFail"
"","1854","API: Verify Product detail consistency","API Regression Suite","2026-06-11","passed","2026-06-11","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testGetProductDetail"
"","4606","API: Verify create order successfully","API Regression Suite","2026-06-11","failed","2026-06-11","org.example.tests.api.OrderApiTest","Core API Tests","org.example.tests.api.OrderApiTest","testCreateOrderSuccess"
"","1002","API: Verify Filter product by Price range","API Regression Suite","2026-06-11","passed","2026-06-11","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testFilterProductByPriceRange"
"","10335","Test Login Flow","UI Regression Suite","2026-06-11","passed","2026-06-11","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","46471","Test add new product","UI Regression Suite","2026-06-11","broken","2026-06-11","org.example.tests.ui.AddProductTest","Run on Chrome","org.example.tests.ui.AddProductTest","testCreateProduct"
"","3392","API: Verify User can delete shipping address via API (CRUD: Add -> Get -> Delete Address)","API Regression Suite","2026-06-11","passed","2026-06-11","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testDeleteShippingAddressSuccess"
"","8662","Verify Search functionality","UI Regression Suite","2026-06-11","passed","2026-06-11","org.example.tests.ui.SearchTest","Run on Chrome","org.example.tests.ui.SearchTest","testSearchProduct"
"","31050","DDT: Checkout with multiple data sets","UI Regression Suite","2026-06-11","broken","2026-06-11","org.example.tests.ui.CheckoutTest","Run on Chrome","org.example.tests.ui.CheckoutTest","testCheckoutDataDriven"
"","9990","Test Login Flow","UI Regression Suite","2026-06-11","passed","2026-06-11","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","5608","Verify Forgot Password Link","UI Regression Suite","2026-06-11","passed","2026-06-11","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testForgotPasswordLink"
"","881","Test Register User via API","API Regression Suite","2026-06-11","failed","2026-06-11","org.example.tests.api.AuthApiTest","Core API Tests","org.example.tests.api.AuthApiTest","testRegisterSuccess"
"","6341","API: Test add to cart (Flow: Search Product -> Add to Cart -> Verify -> Clean)","API Regression Suite","2026-06-11","failed","2026-06-11","org.example.tests.api.CartApiTest","Core API Tests","org.example.tests.api.CartApiTest","testAddToCart"
"","10879","Test Login Flow","UI Regression Suite","2026-06-11","passed","2026-06-11","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","8355","Verify login functionality using ENTER key","UI Regression Suite","2026-06-11","passed","2026-06-11","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginWithEnterKey"
"","10539","Test Login Flow","UI Regression Suite","2026-06-11","passed","2026-06-11","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","883","API: Verify User can get Address list ","API Regression Suite","2026-06-11","passed","2026-06-11","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testGetAddressListSuccess"
"","9476","testLoginFlows","UI Regression Suite","2026-06-11","passed","2026-06-11","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","62028","DDT: Checkout with multiple data sets","UI Regression Suite","2026-06-11","passed","2026-06-11","org.example.tests.ui.CheckoutTest","Run on Chrome","org.example.tests.ui.CheckoutTest","testCheckoutDataDriven"
