"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","47166","Test add new product","UI Regression Suite","2026-09-11","broken","2026-09-11","org.example.tests.ui.AddProductTest","Run on Chrome","org.example.tests.ui.AddProductTest","testCreateProduct"
"","46755","Test add new product","UI Regression Suite","2026-09-11","broken","2026-09-11","org.example.tests.ui.AddProductTest","Run on Chrome","org.example.tests.ui.AddProductTest","testCreateProduct"
"","66723","DDT: Checkout with multiple data sets","UI Regression Suite","2026-09-11","passed","2026-09-11","org.example.tests.ui.CheckoutTest","Run on Chrome","org.example.tests.ui.CheckoutTest","testCheckoutDataDriven"
"","9601","testLoginFlows","UI Regression Suite","2026-09-11","passed","2026-09-11","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","7909","testLoginFlows","UI Regression Suite","2026-09-11","passed","2026-09-11","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","9447","Test Login Flow","UI Regression Suite","2026-09-11","passed","2026-09-11","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","966","Test Login via API","API Regression Suite","2026-09-11","passed","2026-09-11","org.example.tests.api.AuthApiTest","Core API Tests","org.example.tests.api.AuthApiTest","testLoginSuccess"
"","4534","API: Test Delete Cart Item - Verify response when deleting non-existing ID","API Regression Suite","2026-09-11","failed","2026-09-11","org.example.tests.api.CartApiTest","Core API Tests","org.example.tests.api.CartApiTest","testDeleteCartItem_NotFound"
"","890","API: Verify User can get Address list ","API Regression Suite","2026-09-11","passed","2026-09-11","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testGetAddressListSuccess"
"","32485","DDT: Checkout with multiple data sets","UI Regression Suite","2026-09-11","broken","2026-09-11","org.example.tests.ui.CheckoutTest","Run on Chrome","org.example.tests.ui.CheckoutTest","testCheckoutDataDriven"
"","3663","API: Verify User can add new shipping address via API","API Regression Suite","2026-09-11","passed","2026-09-11","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testAddShippingAddressSuccess"
"","10763","Test Login Flow","UI Regression Suite","2026-09-11","passed","2026-09-11","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","11622","Verify User can add a product to the cart","UI Regression Suite","2026-09-11","passed","2026-09-11","org.example.tests.ui.AddToCartTest","Run on Chrome","org.example.tests.ui.AddToCartTest","testAddProductToCart"
"","5901","testLoginFlows","UI Regression Suite","2026-09-11","passed","2026-09-11","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","14754","Verify Product details in Cart Page","UI Regression Suite","2026-09-11","passed","2026-09-11","org.example.tests.ui.CartTest","Run on Chrome","org.example.tests.ui.CartTest","testProductAddToCart"
"","1046","API: Verify get all products and pagination","API Regression Suite","2026-09-11","passed","2026-09-11","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testGetAllProduct"
"","5660","Verify Forgot Password Link","UI Regression Suite","2026-09-11","passed","2026-09-11","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testForgotPasswordLink"
"","4510","API: Verify create order successfully","API Regression Suite","2026-09-11","failed","2026-09-11","org.example.tests.api.OrderApiTest","Core API Tests","org.example.tests.api.OrderApiTest","testCreateOrderSuccess"
"","10879","Test Login Flow","UI Regression Suite","2026-09-11","passed","2026-09-11","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","2018","API: Verify Product detail consistency","API Regression Suite","2026-09-11","passed","2026-09-11","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testGetProductDetail"
"","10047","Test Login Flow","UI Regression Suite","2026-09-11","passed","2026-09-11","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","932","Test Register User via API","API Regression Suite","2026-09-11","failed","2026-09-11","org.example.tests.api.AuthApiTest","Core API Tests","org.example.tests.api.AuthApiTest","testRegisterSuccess"
"","3641","API: Verify User can delete shipping address via API (CRUD: Add -> Get -> Delete Address)","API Regression Suite","2026-09-11","passed","2026-09-11","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testDeleteShippingAddressSuccess"
"","3571","API: Verify User can delete all shipping address","API Regression Suite","2026-09-11","passed","2026-09-11","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testDeleteAllShippingAddressSuccess"
"","4551","Verify User can update a shipping address (Flow: Create -> Get ID -> Update -> Verify)","API Regression Suite","2026-09-11","passed","2026-09-11","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testUpdateShippingAddressSuccess"
