"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5713","testLoginFlows","High Speed Suite","Mon Jan 26 12:06:41 UTC 2026","passed","Mon Jan 26 12:06:47 UTC 2026","org.example.tests.LoginTest","Run on Chrome","org.example.tests.LoginTest","testLoginFlows"
"","7542","testLoginFlows","High Speed Suite","Mon Jan 26 12:06:26 UTC 2026","passed","Mon Jan 26 12:06:34 UTC 2026","org.example.tests.LoginTest","Run on Chrome","org.example.tests.LoginTest","testLoginFlows"
"","10036","Test Login Flow","High Speed Suite","Mon Jan 26 12:05:59 UTC 2026","passed","Mon Jan 26 12:06:09 UTC 2026","org.example.tests.RegistrationTest","Run on Chrome","org.example.tests.RegistrationTest","testRegisterFlow"
"","48465","Test add new product","High Speed Suite","Mon Jan 26 12:06:04 UTC 2026","broken","Mon Jan 26 12:06:52 UTC 2026","org.example.tests.AddProductTest","Run on Chrome","org.example.tests.AddProductTest","testCreateProduct"
"","7752","Verify login functionality using ENTER key","High Speed Suite","Mon Jan 26 12:07:01 UTC 2026","passed","Mon Jan 26 12:07:09 UTC 2026","org.example.tests.LoginTest","Run on Chrome","org.example.tests.LoginTest","testLoginWithEnterKey"
"","23406","Test add new product","High Speed Suite","Mon Jan 26 12:06:53 UTC 2026","passed","Mon Jan 26 12:07:16 UTC 2026","org.example.tests.AddProductTest","Run on Chrome","org.example.tests.AddProductTest","testCreateProduct"
"","7324","Verify login fail with invalid credentials","High Speed Suite","Mon Jan 26 12:06:53 UTC 2026","passed","Mon Jan 26 12:07:01 UTC 2026","org.example.tests.LoginTest","Run on Chrome","org.example.tests.LoginTest","testLoginFail"
"","14084","Verify Product details in Cart Page","High Speed Suite","Mon Jan 26 12:05:22 UTC 2026","passed","Mon Jan 26 12:05:37 UTC 2026","org.example.tests.CartTest","Run on Chrome","org.example.tests.CartTest","testProductAddToCart"
"","13005","Verify User can add a product to the cart","High Speed Suite","Mon Jan 26 12:05:12 UTC 2026","passed","Mon Jan 26 12:05:25 UTC 2026","org.example.tests.AddToCartTest","Run on Chrome","org.example.tests.AddToCartTest","testAddProductToCart"
"","9783","Test Login Flow","High Speed Suite","Mon Jan 26 12:05:38 UTC 2026","passed","Mon Jan 26 12:05:48 UTC 2026","org.example.tests.RegistrationTest","Run on Chrome","org.example.tests.RegistrationTest","testRegisterFlow"
"","26534","Test add new product","High Speed Suite","Mon Jan 26 12:05:37 UTC 2026","passed","Mon Jan 26 12:06:03 UTC 2026","org.example.tests.AddProductTest","Run on Chrome","org.example.tests.AddProductTest","testCreateProduct"
"","8433","testLoginFlows","High Speed Suite","Mon Jan 26 12:06:09 UTC 2026","passed","Mon Jan 26 12:06:18 UTC 2026","org.example.tests.LoginTest","Run on Chrome","org.example.tests.LoginTest","testLoginFlows"
"","7763","testLoginFlows","High Speed Suite","Mon Jan 26 12:06:18 UTC 2026","passed","Mon Jan 26 12:06:26 UTC 2026","org.example.tests.LoginTest","Run on Chrome","org.example.tests.LoginTest","testLoginFlows"
"","1","DDT: Checkout with multiple data sets","High Speed Suite","Mon Jan 26 12:05:00 UTC 2026","unknown","Mon Jan 26 12:05:00 UTC 2026","org.example.tests.CheckoutTest","Run on Chrome","org.example.tests.CheckoutTest","testCheckoutDataDriven"
"","10554","Test Login Flow","High Speed Suite","Mon Jan 26 12:05:48 UTC 2026","passed","Mon Jan 26 12:05:59 UTC 2026","org.example.tests.RegistrationTest","Run on Chrome","org.example.tests.RegistrationTest","testRegisterFlow"
"","10698","Test Login Flow","High Speed Suite","Mon Jan 26 12:05:27 UTC 2026","passed","Mon Jan 26 12:05:37 UTC 2026","org.example.tests.RegistrationTest","Run on Chrome","org.example.tests.RegistrationTest","testRegisterFlow"
"","5536","Verify Forgot Password Link","High Speed Suite","Mon Jan 26 12:06:47 UTC 2026","passed","Mon Jan 26 12:06:53 UTC 2026","org.example.tests.LoginTest","Run on Chrome","org.example.tests.LoginTest","testForgotPasswordLink"
"","3","Test Login Flow","High Speed Suite","Mon Jan 26 12:05:26 UTC 2026","skipped","Mon Jan 26 12:05:26 UTC 2026","org.example.tests.RegistrationTest","Run on Chrome","org.example.tests.RegistrationTest","testRegisterFlow"
"","6835","testLoginFlows","High Speed Suite","Mon Jan 26 12:06:34 UTC 2026","passed","Mon Jan 26 12:06:41 UTC 2026","org.example.tests.LoginTest","Run on Chrome","org.example.tests.LoginTest","testLoginFlows"
"","9628","Verify Search functionality","High Speed Suite","Mon Jan 26 12:05:12 UTC 2026","passed","Mon Jan 26 12:05:22 UTC 2026","org.example.tests.SearchTest","Run on Chrome","org.example.tests.SearchTest","testSearchProduct"
