"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6596","Verify login fail with invalid credentials","UI Regression Suite","2026-07-24","passed","2026-07-24","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFail"
"","1626","API: Verify Product detail consistency","API Regression Suite","2026-07-24","passed","2026-07-24","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testGetProductDetail"
"","16598","testLoginFlows","UI Regression Suite","2026-07-24","failed","2026-07-24","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","30420","DDT: Checkout with multiple data sets","UI Regression Suite","2026-07-24","broken","2026-07-24","org.example.tests.ui.CheckoutTest","Run on Chrome","org.example.tests.ui.CheckoutTest","testCheckoutDataDriven"
"","3090","API: Test add to cart (Flow: Search Product -> Add to Cart -> Verify -> Clean)","API Regression Suite","2026-07-24","passed","2026-07-24","org.example.tests.api.CartApiTest","Core API Tests","org.example.tests.api.CartApiTest","testAddToCart"
"","2310","API: Verify User can add new shipping address via API","API Regression Suite","2026-07-24","passed","2026-07-24","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testAddShippingAddressSuccess"
"","5570","API: Verify create order successfully","API Regression Suite","2026-07-24","passed","2026-07-24","org.example.tests.api.OrderApiTest","Core API Tests","org.example.tests.api.OrderApiTest","testCreateOrderSuccess"
"","45123","Test add new product","UI Regression Suite","2026-07-24","broken","2026-07-24","org.example.tests.ui.AddProductTest","Run on Chrome","org.example.tests.ui.AddProductTest","testCreateProduct"
"","2791","API: Verify User can delete all shipping address","API Regression Suite","2026-07-24","passed","2026-07-24","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testDeleteAllShippingAddressSuccess"
"","6412","testLoginFlows","UI Regression Suite","2026-07-24","passed","2026-07-24","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","8475","testLoginFlows","UI Regression Suite","2026-07-24","passed","2026-07-24","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","9687","Test Login Flow","UI Regression Suite","2026-07-24","passed","2026-07-24","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","13324","Verify Product details in Cart Page","UI Regression Suite","2026-07-24","passed","2026-07-24","org.example.tests.ui.CartTest","Run on Chrome","org.example.tests.ui.CartTest","testProductAddToCart"
"","2368","API: Get Cart List: Verify Product Name, Price","API Regression Suite","2026-07-24","passed","2026-07-24","org.example.tests.api.CartApiTest","Core API Tests","org.example.tests.api.CartApiTest","testGetCartList"
"","3573","API: Test Delete Cart Item - Verify response when deleting non-existing ID","API Regression Suite","2026-07-24","failed","2026-07-24","org.example.tests.api.CartApiTest","Core API Tests","org.example.tests.api.CartApiTest","testDeleteCartItem_NotFound"
"","11370","Test Login Flow","UI Regression Suite","2026-07-24","passed","2026-07-24","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","45837","Test add new product","UI Regression Suite","2026-07-24","broken","2026-07-24","org.example.tests.ui.AddProductTest","Run on Chrome","org.example.tests.ui.AddProductTest","testCreateProduct"
"","729","API: Verify User can get Address list ","API Regression Suite","2026-07-24","passed","2026-07-24","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testGetAddressListSuccess"
"","3001","API: Verify User can delete shipping address via API (CRUD: Add -> Get -> Delete Address)","API Regression Suite","2026-07-24","passed","2026-07-24","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testDeleteShippingAddressSuccess"
"","10086","Test Login Flow","UI Regression Suite","2026-07-24","passed","2026-07-24","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","61047","DDT: Checkout with multiple data sets","UI Regression Suite","2026-07-24","passed","2026-07-24","org.example.tests.ui.CheckoutTest","Run on Chrome","org.example.tests.ui.CheckoutTest","testCheckoutDataDriven"
"","1390","API: Verify Search product by keyword","API Regression Suite","2026-07-24","failed","2026-07-24","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testSearchProductByKeyword"
"","802","Test Login via API","API Regression Suite","2026-07-24","passed","2026-07-24","org.example.tests.api.AuthApiTest","Core API Tests","org.example.tests.api.AuthApiTest","testLoginSuccess"
"","4305","API: Test change quantiy cart - Flow: Add Item -> Change Quantity -> Verify New Quantity","API Regression Suite","2026-07-24","passed","2026-07-24","org.example.tests.api.CartApiTest","Core API Tests","org.example.tests.api.CartApiTest","testChangeCartQuantity"
"","10719","Verify User can add a product to the cart","UI Regression Suite","2026-07-24","passed","2026-07-24","org.example.tests.ui.AddToCartTest","Run on Chrome","org.example.tests.ui.AddToCartTest","testAddProductToCart"
"","45186","Test add new product","UI Regression Suite","2026-07-24","broken","2026-07-24","org.example.tests.ui.AddProductTest","Run on Chrome","org.example.tests.ui.AddProductTest","testCreateProduct"
"","5463","testLoginFlows","UI Regression Suite","2026-07-24","passed","2026-07-24","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","11136","Test Login Flow","UI Regression Suite","2026-07-24","passed","2026-07-24","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","825","API: Verify get all products and pagination","API Regression Suite","2026-07-24","passed","2026-07-24","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testGetAllProduct"
"","800","Test Register User via API","API Regression Suite","2026-07-24","failed","2026-07-24","org.example.tests.api.AuthApiTest","Core API Tests","org.example.tests.api.AuthApiTest","testRegisterSuccess"
"","6450","testLoginFlows","UI Regression Suite","2026-07-24","passed","2026-07-24","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","7865","Verify Search functionality","UI Regression Suite","2026-07-24","passed","2026-07-24","org.example.tests.ui.SearchTest","Run on Chrome","org.example.tests.ui.SearchTest","testSearchProduct"
"","7906","Verify login functionality using ENTER key","UI Regression Suite","2026-07-24","passed","2026-07-24","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginWithEnterKey"
"","844","API: Verify Filter product by Price range","API Regression Suite","2026-07-24","passed","2026-07-24","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testFilterProductByPriceRange"
"","3511","Verify User can update a shipping address (Flow: Create -> Get ID -> Update -> Verify)","API Regression Suite","2026-07-24","passed","2026-07-24","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testUpdateShippingAddressSuccess"
"","9117","Test Login Flow","UI Regression Suite","2026-07-24","passed","2026-07-24","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","4901","Verify Forgot Password Link","UI Regression Suite","2026-07-24","passed","2026-07-24","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testForgotPasswordLink"
