"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8553","Test Login Flow","UI Regression Suite","2026-09-22","passed","2026-09-22","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","2842","API: Verify User can delete all shipping address","API Regression Suite","2026-09-22","passed","2026-09-22","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testDeleteAllShippingAddressSuccess"
"","13755","Verify Product details in Cart Page","UI Regression Suite","2026-09-22","passed","2026-09-22","org.example.tests.ui.CartTest","Run on Chrome","org.example.tests.ui.CartTest","testProductAddToCart"
"","647","API: Verify User can get Address list ","API Regression Suite","2026-09-22","passed","2026-09-22","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testGetAddressListSuccess"
"","3989","API: Test Delete Cart Item - Verify response when deleting non-existing ID","API Regression Suite","2026-09-22","failed","2026-09-22","org.example.tests.api.CartApiTest","Core API Tests","org.example.tests.api.CartApiTest","testDeleteCartItem_NotFound"
"","833","API: Verify Search product by keyword","API Regression Suite","2026-09-22","failed","2026-09-22","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testSearchProductByKeyword"
"","8208","Verify Search functionality","UI Regression Suite","2026-09-22","passed","2026-09-22","org.example.tests.ui.SearchTest","Run on Chrome","org.example.tests.ui.SearchTest","testSearchProduct"
"","2900","API: Test add to cart (Flow: Search Product -> Add to Cart -> Verify -> Clean)","API Regression Suite","2026-09-22","passed","2026-09-22","org.example.tests.api.CartApiTest","Core API Tests","org.example.tests.api.CartApiTest","testAddToCart"
"","3592","Verify User can update a shipping address (Flow: Create -> Get ID -> Update -> Verify)","API Regression Suite","2026-09-22","passed","2026-09-22","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testUpdateShippingAddressSuccess"
"","843","API: Verify get all products and pagination","API Regression Suite","2026-09-22","passed","2026-09-22","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testGetAllProduct"
