"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6111","API: Test change quantiy cart - Flow: Add Item -> Change Quantity -> Verify New Quantity","API Regression Suite","Sun Feb 22 02:07:13 UTC 2026","passed","Sun Feb 22 02:07:19 UTC 2026","org.example.tests.api.CartApiTest","Core API Tests","org.example.tests.api.CartApiTest","testChangeCartQuantity"
"","1439","API: Verify get all products and pagination","API Regression Suite","Sun Feb 22 02:07:54 UTC 2026","passed","Sun Feb 22 02:07:56 UTC 2026","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testGetAllProduct"
"","8251","API: Verify User can delete all shipping address","API Regression Suite","Sun Feb 22 02:07:34 UTC 2026","passed","Sun Feb 22 02:07:42 UTC 2026","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testDeleteAllShippingAddressSuccess"
"","2951","API: Get Cart List: Verify Product Name, Price","API Regression Suite","Sun Feb 22 02:07:27 UTC 2026","passed","Sun Feb 22 02:07:30 UTC 2026","org.example.tests.api.CartApiTest","Core API Tests","org.example.tests.api.CartApiTest","testGetCartList"
"","8940","Test Login Flow","UI Regression Suite","Sun Feb 22 02:09:37 UTC 2026","passed","Sun Feb 22 02:09:46 UTC 2026","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","11790","Test Login Flow","UI Regression Suite","Sun Feb 22 02:08:52 UTC 2026","passed","Sun Feb 22 02:09:03 UTC 2026","org.example.tests.ui.RegistrationTest","Run on Chrome","org.example.tests.ui.RegistrationTest","testRegisterFlow"
"","6877","API: Verify create order successfully","API Regression Suite","Sun Feb 22 02:08:01 UTC 2026","passed","Sun Feb 22 02:08:08 UTC 2026","org.example.tests.api.OrderApiTest","Core API Tests","org.example.tests.api.OrderApiTest","testCreateOrderSuccess"
"","53491","Test add new product","UI Regression Suite","Sun Feb 22 02:10:12 UTC 2026","broken","Sun Feb 22 02:11:06 UTC 2026","org.example.tests.ui.AddProductTest","Run on Chrome","org.example.tests.ui.AddProductTest","testCreateProduct"
"","25356","Test add new product","UI Regression Suite","Sun Feb 22 02:09:47 UTC 2026","passed","Sun Feb 22 02:10:12 UTC 2026","org.example.tests.ui.AddProductTest","Run on Chrome","org.example.tests.ui.AddProductTest","testCreateProduct"
"","1012","API: Verify Search product by keyword","API Regression Suite","Sun Feb 22 02:07:58 UTC 2026","passed","Sun Feb 22 02:07:59 UTC 2026","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testSearchProductByKeyword"
"","4845","API: Test Delete Cart Item - Verify response when deleting non-existing ID","API Regression Suite","Sun Feb 22 02:07:20 UTC 2026","failed","Sun Feb 22 02:07:25 UTC 2026","org.example.tests.api.CartApiTest","Core API Tests","org.example.tests.api.CartApiTest","testDeleteCartItem_NotFound"
"","15220","Verify Product details in Cart Page","UI Regression Suite","Sun Feb 22 02:08:36 UTC 2026","passed","Sun Feb 22 02:08:51 UTC 2026","org.example.tests.ui.CartTest","Run on Chrome","org.example.tests.ui.CartTest","testProductAddToCart"
"","925","API: Verify User can get Address list ","API Regression Suite","Sun Feb 22 02:07:46 UTC 2026","passed","Sun Feb 22 02:07:47 UTC 2026","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testGetAddressListSuccess"
"","13412","Verify User can add a product to the cart","UI Regression Suite","Sun Feb 22 02:08:22 UTC 2026","passed","Sun Feb 22 02:08:36 UTC 2026","org.example.tests.ui.AddToCartTest","Run on Chrome","org.example.tests.ui.AddToCartTest","testAddProductToCart"
"","7094","Verify login fail with invalid credentials","UI Regression Suite","Sun Feb 22 02:10:50 UTC 2026","passed","Sun Feb 22 02:10:57 UTC 2026","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFail"
"","3614","API: Verify User can delete shipping address via API (CRUD: Add -> Get -> Delete Address)","API Regression Suite","Sun Feb 22 02:07:42 UTC 2026","passed","Sun Feb 22 02:07:46 UTC 2026","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testDeleteShippingAddressSuccess"
"","5749","testLoginFlows","UI Regression Suite","Sun Feb 22 02:10:38 UTC 2026","passed","Sun Feb 22 02:10:44 UTC 2026","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
"","3015","API: Verify User can add new shipping address via API","API Regression Suite","Sun Feb 22 02:07:31 UTC 2026","passed","Sun Feb 22 02:07:34 UTC 2026","org.example.tests.api.AddressApiTest","Core API Tests","org.example.tests.api.AddressApiTest","testAddShippingAddressSuccess"
"","8956","Verify Search functionality","UI Regression Suite","Sun Feb 22 02:08:22 UTC 2026","passed","Sun Feb 22 02:08:31 UTC 2026","org.example.tests.ui.SearchTest","Run on Chrome","org.example.tests.ui.SearchTest","testSearchProduct"
"","955","Test Login via API","API Regression Suite","Sun Feb 22 02:07:52 UTC 2026","passed","Sun Feb 22 02:07:53 UTC 2026","org.example.tests.api.AuthApiTest","Core API Tests","org.example.tests.api.AuthApiTest","testLoginSuccess"
"","7149","Verify login functionality using ENTER key","UI Regression Suite","Sun Feb 22 02:10:57 UTC 2026","passed","Sun Feb 22 02:11:04 UTC 2026","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginWithEnterKey"
"","1046","API: Verify Filter product by Price range","API Regression Suite","Sun Feb 22 02:07:53 UTC 2026","passed","Sun Feb 22 02:07:54 UTC 2026","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testFilterProductByPriceRange"
"","1965","API: Verify Product detail consistency","API Regression Suite","Sun Feb 22 02:07:56 UTC 2026","passed","Sun Feb 22 02:07:58 UTC 2026","org.example.tests.api.ProductApiTest","Core API Tests","org.example.tests.api.ProductApiTest","testGetProductDetail"
"","60796","DDT: Checkout with multiple data sets","UI Regression Suite","Sun Feb 22 02:08:33 UTC 2026","passed","Sun Feb 22 02:09:33 UTC 2026","org.example.tests.ui.CheckoutTest","Run on Chrome","org.example.tests.ui.CheckoutTest","testCheckoutDataDriven"
"","32570","DDT: Checkout with multiple data sets","UI Regression Suite","Sun Feb 22 02:09:34 UTC 2026","broken","Sun Feb 22 02:10:06 UTC 2026","org.example.tests.ui.CheckoutTest","Run on Chrome","org.example.tests.ui.CheckoutTest","testCheckoutDataDriven"
"","25673","Test add new product","UI Regression Suite","Sun Feb 22 02:11:06 UTC 2026","passed","Sun Feb 22 02:11:32 UTC 2026","org.example.tests.ui.AddProductTest","Run on Chrome","org.example.tests.ui.AddProductTest","testCreateProduct"
"","7534","testLoginFlows","UI Regression Suite","Sun Feb 22 02:10:15 UTC 2026","passed","Sun Feb 22 02:10:23 UTC 2026","org.example.tests.ui.LoginTest","Run on Chrome","org.example.tests.ui.LoginTest","testLoginFlows"
